date,close,down_ratio,factor_ma,signal_raw,pos,ret,strat_ret,index_nav,strat_nav
2021-11-17,5825.6561,0.2635239241432451,0.45619892452524774,-1,-1,0.007575212899149308,-0.007575212899149308,1.0198649059647786,1.0063944565632374
2021-11-18,5787.9008,0.5313989896706109,0.4522826398212196,1,-1,-0.006480866592863177,0.006480866592863177,1.013255297566478,1.0129167647760207
2021-11-19,5853.5697,0.2885731569085095,0.4512206732655763,1,1,0.011345892452061301,-0.011945892452061301,1.0247515831991485,1.0008165700411165
2021-11-22,5914.5817,0.2493049147110393,0.4476700634200039,1,1,0.01042304151601714,0.01042304151601714,1.0354326114944374,1.011248122700573
2021-11-23,5913.5347,0.4558386357971073,0.44624494309805546,1,1,-0.00017702012637677011,-0.00017702012637677011,1.0352493190826961,1.0110691114300943
2021-11-24,5911.978,0.4776772338427587,0.450976948733739,1,1,-0.0002632435724102544,-0.0002632435724102544,1.0349767963536056,1.0108029539852477
2021-11-25,5897.3336,0.5448261874517237,0.45434811635672034,1,1,-0.0024770728172534007,-0.0024770728172534007,1.0324130834648702,1.0082991214643313
2021-11-26,5876.0171,0.4988963011492795,0.45608598487235413,-1,1,-0.0036145996556816717,-0.0036145996556816717,1.0286813234888568,1.004654523807062
2021-11-29,5887.0026,0.4409384415870863,0.45354615809851373,1,-1,0.0018695486777939863,0.0012695486777939864,1.0306044932970568,1.0059299816294012
2021-11-30,5891.4479,0.4219484578138012,0.4540732600622376,1,1,0.0007551041339781683,-0.0013551041339781682,1.031382707010442,1.0045668417528026
2021-12-01,5906.5492,0.4115202715471159,0.45423879752973956,1,1,0.0025632578368384173,0.0025632578368384173,1.0340264068169662,1.0071418055825536
2021-12-02,5887.001,0.5858607902179042,0.45657791191545627,-1,1,-0.003309580490754249,-0.003309580490754249,1.03060421319404,1.0038085887113746
2021-12-03,5935.4012,0.3437424871165112,0.4533753485449026,1,-1,0.008221537587644434,0.007621537587644434,1.0390773644707996,1.0114591536010387
2021-12-06,5887.7699,0.6156354604555422,0.4587673002438091,1,1,-0.008024950360558614,0.007424950360558614,1.0307388202001413,1.018969187608259
2021-12-07,5869.6931,0.5605982349018515,0.45881656875844584,-1,1,-0.003070228678603737,-0.003070228678603737,1.0275742163142125,1.0158407191858505
2021-12-08,5960.454,0.1928121057605769,0.456895699246197,1,-1,0.015462631257501247,0.014862631257501247,1.043463217510795,1.0309387852114646
2021-12-09,6015.09,0.3639699279176018,0.4591936867488993,-1,1,0.009166415846846743,-0.009766415846846743,1.0530280352833876,1.0208702083224463
2021-12-10,6008.621,0.4761181409494495,0.4600859673500619,-1,-1,-0.0010754618800383753,-0.0016754618800383751,1.0518955437728286,1.0191597792039353
2021-12-13,6043.2789,0.3531802635207956,0.4588387514591973,1,-1,0.005768028970374317,-0.005768028970374317,1.0579629077431179,1.0132812360720467
2021-12-14,6021.9375,0.5090393033105126,0.4598774174742339,1,1,-0.003531427285277222,0.0029314272852772223,1.0542267886639025,1.0162515963351277
2021-12-15,5992.0469,0.5276578737805784,0.461986062483256,-1,1,-0.004963618436757189,-0.004963618436757189,1.048994009139167,1.0112073111751747
2021-12-16,6031.2513,0.3308725307252957,0.45746212806279646,-1,-1,0.0065427391764907306,0.005942739176490731,1.0558573033386658,1.0172166524788493
2021-12-17,5951.286,0.6670368489366383,0.461248491308398,-1,-1,-0.013258492478998463,0.013258492478998463,1.0418582272234544,1.030703411815252
2021-12-20,5860.2669,0.6765781415997097,0.4605474427007489,-1,-1,-0.015294022165965537,0.015294022165965537,1.0259240244025054,1.0464670126420907
2021-12-21,5918.8192,0.2816876757728349,0.4569178928309897,-1,-1,0.009991404998977105,-0.009991404998977105,1.0361744468284912,1.036011336900714
2021-12-22,5937.9297,0.4254667897254714,0.45712192661382184,-1,-1,0.003228769008521093,-0.003228769008521093,1.0395200147698325,1.0326662956036525
2021-12-23,5959.1574,0.445320182697617,0.45730920390923335,-1,-1,0.003574932859174762,-0.003574932859174762,1.043236229028403,1.0289745829309367
2021-12-24,5896.6385,0.6640163984220867,0.4576926415106968,-1,-1,-0.010491231528806377,0.010491231528806377,1.0322913962104272,1.0397697935177221
2021-12-27,5897.1579,0.4531054257442207,0.45420236194508495,-1,-1,8.808408383864652e-05,-8.808408383864652e-05,1.032382324652317,1.039678206348057
2021-12-28,5939.4153,0.3624408247729158,0.4526588141627561,1,-1,0.007165723000226887,-0.007165723000226887,1.0397800904211056,1.032228160311994
2021-12-29,5885.3073,0.5721816679878642,0.4490450407013355,1,1,-0.009109987644743245,0.008509987644743245,1.0303077066441193,1.041012409202805
2021-12-30,5935.2719,0.3200056877463967,0.45111675329459405,1,1,0.008489718115483935,0.008489718115483935,1.0390547286457386,1.0498503111116577
2021-12-31,5969.8001,0.3684118102922679,0.4501092943246786,1,1,0.005817458842955592,0.005817458842955592,1.0450993867652136,1.055957772087814
2022-01-04,5958.7424,0.4050294587677236,0.4481965260796496,1,1,-0.0018522730769494622,-0.0018522730769494622,1.043163577308372,1.05400184993618
2022-01-05,5868.5773,0.6679468227638995,0.4472035457556178,1,1,-0.015131565345063436,-0.015131565345063436,1.0273788794727403,1.038053152070053
2022-01-06,5855.5322,0.4292681324126712,0.44830336699258766,1,1,-0.0022228726543314092,-0.0022228726543314092,1.0250951470559226,1.035745692104574
2022-01-07,5811.6127,0.6538861355334369,0.45240416665848515,1,1,-0.00750051378762806,-0.00750051378762806,1.0174064067717992,1.0279770672604673
2022-01-10,5839.6362,0.3720198570043395,0.45111681781941226,1,1,0.004821983405742136,0.004821983405742136,1.0223123235821485,1.0329339556202808
2022-01-11,5787.4922,0.6084083685097655,0.4556989416131133,1,1,-0.008929323371205888,-0.008929323371205888,1.0131837662585146,1.0237105543094485
2022-01-12,5857.3065,0.2709823841813081,0.45466527700996723,1,1,0.012062962261962129,0.012062962261962129,1.0254057637953238,1.0360595360932556
2022-01-13,5768.851,0.6763296351570216,0.4587676736961005,1,1,-0.015101736608797878,-0.015101736608797878,1.0099203560333436,1.0204132378681419
2022-01-14,5746.2261,0.5029381651228159,0.4589766862384689,-1,1,-0.003921907499430999,-0.003921907499430999,1.0059595418151885,1.0164112715380282
2022-01-17,5814.1059,0.279782773591145,0.45418269464615846,1,-1,0.011812935797983926,0.011212935797983926,1.0178428772980206,1.0278082258701313
2022-01-18,5823.329,0.51592033367564,0.45804327951063073,1,1,0.0015863316146340622,-0.002186331614634062,1.0194575136330086,1.0255610962521304
2022-01-19,5784.1156,0.5388459710917579,0.45854666001917643,-1,1,-0.006733845880938505,-0.006733845880938505,1.0125926438540391,1.0186551258884822
2022-01-20,5756.5159,0.6125400031538765,0.4591342250629084,-1,-1,-0.004771636998402995,-0.005371636998402995,1.0077609193303145,1.0131832803256466
2022-01-21,5695.0172,0.6619719815499173,0.4585957201308632,-1,-1,-0.010683319749016928,0.010683319749016928,0.9969946871985456,1.0240074412737232
2022-01-24,5704.3887,0.4485979442651202,0.46125459038036276,-1,-1,0.0016455613163028904,-0.0016455613163028904,0.998635303088359,1.0223223742407568
2022-01-25,5531.8751,0.8810415478272017,0.4693687756053654,-1,-1,-0.030242258911984732,0.030242258911984732,0.9684343156937125,1.0532397121740606
2022-01-26,5568.443,0.3767287201226074,0.46535005937238466,-1,-1,0.006610398705495069,-0.006610398705495069,0.9748360526405312,1.0462773777441292
2022-01-27,5433.2418,0.8571419185210921,0.4720263153962644,-1,-1,-0.024279892961102445,0.024279892961102445,0.9511671376277955,1.0716808804833795
2022-01-28,5405.9071,0.516665818826843,0.47617143181636923,-1,-1,-0.005031011135929853,0.005031011135929853,0.9463818051662595,1.0770725189272543
2022-02-07,5484.4397,0.2994788660235375,0.47107673518518955,-1,-1,0.01452718268133002,-0.01452718268133002,0.9601300665361966,1.0614256896837577
2022-02-08,5490.4795,0.3521892245162318,0.4706006804907226,-1,-1,0.0011012610823308844,-0.0011012610823308844,0.9611874204124486,1.0602567828799228
2022-02-09,5560.6858,0.2132141659375251,0.46880830262857764,-1,-1,0.012786915969725365,-0.012786915969725365,0.9734780431884197,1.0466993684909058
2022-02-10,5544.2881,0.4805815100518835,0.46859897403104517,-1,-1,-0.002948862890257198,0.002948862890257198,0.9706073899123812,1.0497859414159043
2022-02-11,5471.5688,0.6706692998145921,0.4744018870325237,-1,-1,-0.0131160752631162,0.0131160752631162,0.9578768303353536,1.0635550128336768
2022-02-14,5432.6382,0.5476271706120697,0.47701378648861753,-1,-1,-0.007115070909827437,0.007115070909827437,0.9510614687646368,1.071122282166491
2022-02-15,5490.8886,0.3542881997470621,0.47460169855162077,-1,-1,0.010722304312479336,-0.010722304312479336,0.9612590392526048,1.0596373831012245
2022-02-16,5522.1106,0.2975979484140978,0.46953129073620176,-1,-1,0.005686147047310186,-0.005686147047310186,0.9667248995003512,1.0536121291240839
2022-02-17,5532.4855,0.4393733565184266,0.4724621146091214,-1,-1,0.0018787925037213604,-0.0018787925037213604,0.9685411749946933,1.0516326105540557
2022-02-18,5564.3812,0.3489848860569985,0.4694218795488946,-1,-1,0.005765166488009843,-0.005765166488009843,0.9741249761190304,1.0455697734699911
2022-02-21,5582.1346,0.3206351691730748,0.46995624641997064,-1,-1,0.0031905434516241726,-0.0031905434516241726,0.9772329641826505,1.0422338376760303
2022-02-22,5518.6348,0.6226822637466424,0.4761792022372307,-1,-1,-0.011375540819098195,0.011375540819098195,0.9661164107088224,1.0540898112395591
2022-02-23,5601.3209,0.243779413006466,0.4726448818573867,-1,-1,0.014983071537910009,-0.014983071537910009,0.9805918020044215,1.0382963081903747
2022-02-24,5483.3493,0.7400575598169571,0.47701788729029,-1,-1,-0.021061389287658883,0.021061389287658883,0.9599391763301195,1.0601642709331114
2022-02-25,5536.7465,0.3138105105642893,0.47316762600883266,-1,-1,0.00973806282959222,-0.00973806282959222,0.9692871243418092,1.0498403246530759
2022-02-28,5554.6762,0.3767855884861366,0.471132447464447,-1,-1,0.0032383097185322285,-0.0032383097185322285,0.9724259762566134,1.0464406165268447
2022-03-01,5588.5827,0.3717803401796187,0.4699798124409892,-1,-1,0.006104136187092157,-0.006104136187092157,0.9783617968475499,1.0400530004918602
2022-03-02,5564.6021,0.4617693788895025,0.4706434944589175,-1,-1,-0.004290998503073018,0.004290998503073018,0.9741636478418132,1.0445158663600873
2022-03-03,5532.5323,0.5130938539003236,0.4723363874981377,-1,-1,-0.005763179365511184,0.005763179365511184,0.9685493680079401,1.050535598648043
2022-03-04,5464.8654,0.6884643312316145,0.47404644651503286,1,-1,-0.012230728413460845,0.012230728413460845,0.9567033037328059,1.0633844142437796
2022-03-07,5323.1469,0.7115261041408788,0.48017617346543895,-1,1,-0.025932660665347718,0.025332660665347718,0.9318934415996859,1.0903227707666368
2022-03-08,5184.9606,0.7674403284825463,0.48270625459922234,-1,-1,-0.02595951278368802,-0.02655951278368802,0.9077019418894439,1.061364329198114
2022-03-09,5128.0127,0.5990664754584237,0.48334739194183196,-1,-1,-0.010983285003168586,0.010983285003168586,0.8977323927637425,1.0730215961178937
2022-03-10,5220.4951,0.2564644123213269,0.4844082637178444,-1,-1,0.018034744726743712,-0.018034744726743712,0.9139227673001654,1.0536699255456243
2022-03-11,5248.107,0.3959014557697922,0.48494045584871426,-1,-1,0.005289134358156922,-0.005289134358156922,0.9187566276093946,1.0480969237402644
2022-03-14,5098.4115,0.7739876690373456,0.48990494798351253,-1,-1,-0.028523713407520024,0.028523713407520024,0.8925502768722046,1.077992540016335
2022-03-15,4854.0465,0.8464528329242011,0.49812615747356925,-1,-1,-0.047929634553821265,0.047929634553821265,0.8497706682808078,1.1296603285110636
2022-03-16,5040.985,0.1170767163761961,0.4915934476913307,-1,-1,0.038511888998179034,-0.038511888998179034,0.8824969419315467,1.0861549753337991
2022-03-17,5135.6334,0.2616497820244414,0.4871599794953951,-1,-1,0.01877577497255012,-0.01877577497255012,0.899066505927217,1.065761573931616
2022-03-18,5179.1397,0.3495191890910629,0.4874707571348245,-1,-1,0.008471457483705924,-0.008471457483705924,0.9066829096072035,1.0567330200702867
2022-03-21,5200.595,0.3213936667294677,0.4817100374313717,-1,-1,0.004142637820717665,-0.004142637820717665,0.9104389685199407,1.0523553578949423
2022-03-22,5191.6661,0.5263606995099244,0.47920641339654185,-1,-1,-0.00171689970089961,0.00171689970089961,0.9088758361272015,1.0541621464941522
2022-03-23,5216.8666,0.434626720347862,0.4817553974727924,-1,-1,0.004854029422269646,-0.004854029422269646,0.9132875461769528,1.0490452124192267
2022-03-24,5174.9143,0.579446641684663,0.4843217283387789,-1,-1,-0.008041666236970668,0.008041666236970668,0.9059431925522159,1.057481283884994
2022-03-25,5103.0681,0.6466675938545963,0.4876775185247285,-1,-1,-0.013883553588510678,0.013883553588510678,0.8933654816902707,1.0721628819586584
2022-03-28,5078.4427,0.5497843658416411,0.48577365131505446,-1,-1,-0.004825606775657354,0.004825606775657354,0.8890544511686878,1.0773367184264464
2022-03-29,5053.1124,0.5542873565642367,0.4874600168287214,-1,-1,-0.0049878085658029425,0.0049878085658029425,0.8846200177616833,1.082710267738868
2022-03-30,5174.746,0.2011924756429728,0.48477254434322237,-1,-1,0.024071026007654206,-0.024071026007654206,0.9059137292161163,1.0566483207253714
2022-03-31,5134.6166,0.5607079550231415,0.4845813157938103,-1,-1,-0.0077548540546723554,0.0077548540546723554,0.8988885004599214,1.0648424742397113
2022-04-01,5170.979,0.419193673496699,0.4862344488896487,-1,-1,0.007081814054042512,-0.007081814054042512,0.9052542616754957,1.057301457840299
2022-04-06,5167.5543,0.4210159911798596,0.4871111852377752,-1,-1,-0.0006622923821583138,0.0006622923821583138,0.9046547186740717,1.0580017005414715
2022-04-07,5076.5206,0.737868709801686,0.4926585060883413,-1,-1,-0.017616399309050346,0.017616399309050346,0.8887179599130927,1.0766398809678643
2022-04-08,5077.997,0.4812000638917816,0.4895460601071393,-1,-1,0.00029082911630462505,-0.00029082911630462505,0.8889764249720182,1.0763267627427042
2022-04-11,4916.1682,0.7748860108466731,0.49530635808103934,-1,-1,-0.03186862851632255,0.03186862851632255,0.8606459655248165,1.1106278205067275
2022-04-12,5001.971,0.2986484253310343,0.48938572957766596,-1,-1,0.017453186406437338,-0.017453186406437338,0.8756669799910693,1.0912438261272484
2022-04-13,4933.0215,0.6622728642427235,0.49422327969830565,-1,-1,-0.013784466163438314,0.013784466163438314,0.8635963781349423,1.1062860397245604
2022-04-14,4993.4482,0.2629491818079469,0.4884656265866087,1,-1,0.012249429685234459,-0.012249429685234459,0.8741749412453294,1.092734666669198
2022-04-15,4957.7195,0.6495255126076623,0.4947746787270479,-1,1,-0.007155115777510157,0.006555115777510157,0.8679201183309209,1.0998976689233135
2022-04-18,4957.229,0.4819402593734573,0.49153485579732187,-1,-1,-9.893661793491937e-05,-0.0006989366179349193,0.8678342492497755,1.0991289101665218
2022-04-19,4947.5472,0.4575755250359651,0.49077881179587435,-1,-1,-0.001953066925090674,0.001953066925090674,0.8661393108811049,1.101275582487379
2022-04-20,4867.2415,0.6963020526458437,0.49772079978011935,-1,-1,-0.016231416650254515,0.016231416650254515,0.8520806428490293,1.1191508453134835
2022-04-21,4731.3344,0.8173399129842388,0.5027444594352626,-1,-1,-0.027922818294510376,0.027922818294510376,0.8282881498864862,1.1504006910113196
2022-04-22,4718.911,0.5524338746232941,0.5029709244941215,-1,-1,-0.002625770860753329,0.002625770860753329,0.826113254998207,1.1534213796239676
2022-04-25,4432.8927,0.9266280180139088,0.5082057247417888,-1,-1,-0.06061108166693541,0.06061108166693541,0.7760416370333728,1.2233314970607452
2022-04-26,4351.27,0.676842152793995,0.5084535609291901,-1,-1,-0.0184129654209767,0.0184129654209767,0.7617524092054392,1.2458566576145162
2022-04-27,4503.9459,0.1497867659508955,0.503473374623953,-1,-1,0.03508766406129693,-0.03508766406129693,0.7884805218375233,1.202142457743608
2022-04-28,4501.3632,0.5034925766002593,0.4971808917701706,-1,-1,-0.0005734305112323757,0.0005734305112323757,0.7880283830487892,1.202831802907726
2022-04-29,4647.0227,0.127888654001873,0.49303355733482507,-1,-1,0.03235897516556774,-0.03235897516556774,0.8135281739256275,1.1639093984690798
2022-05-05,4676.8468,0.3237373040308739,0.4841434804266547,1,-1,0.006417894192769946,-0.006417894192769946,0.8187493116687196,1.1564395510997347
2022-05-06,4580.5537,0.686447879470635,0.48697318143738466,-1,1,-0.020589320992939086,0.019989320992939087,0.8018918192780243,1.1795559924955978
2022-05-09,4587.4413,0.3298799865802951,0.4874798667799973,-1,-1,0.001503661009366608,0.0009036610093666081,0.8030975927404027,1.180621911254381
2022-05-10,4651.7187,0.2276183482360532,0.4854036855086609,1,-1,0.014011601630739001,-0.014011601630739001,0.8143502762804867,1.1640795073573629
2022-05-11,4703.8688,0.3693618096651322,0.4880061462374544,1,1,0.011210931563853999,-0.011810931563853998,0.8234799014968729,1.15033064396108
2022-05-12,4704.5158,0.4597123729349801,0.487658327285506,1,1,0.00013754635333373955,0.00013754635333373955,0.8235931681543674,1.150488867746285
2022-05-13,4739.1925,0.3818774111532374,0.4828451291411501,1,1,0.007370939215466166,0.007370939215466166,0.8296638233351065,1.1589690512585133
2022-05-16,4721.8011,0.4883302644424283,0.48185684737165607,1,1,-0.003669696894565977,-0.003669696894565977,0.8266192085790799,1.1547159861302119
2022-05-17,4759.935,0.3935365151883017,0.4825109859623434,1,1,0.008076134337806185,0.008076134337806185,0.8332950963537755,1.1640416275562118
2022-05-18,4755.4625,0.4853788897489531,0.4856406683179243,1,1,-0.0009396136711952163,-0.0009396136711952163,0.8325121208891015,1.1629478781291196
2022-05-19,4778.5435,0.3512882554227875,0.4841725832996636,1,1,0.0048535762820125505,0.0048535762820125505,0.8365527819735369,1.1685923343676239
2022-05-20,4857.2587,0.2449824931472635,0.4824392100845014,1,1,0.01647263439163016,0.01647263439163016,0.8503330101002881,1.1878421286445233
2022-05-23,4868.5237,0.333065725621313,0.48264638602530535,1,1,0.0023192093927382196,0.0023192093927382196,0.852305110404268,1.1905969832663659
2022-05-24,4714.1331,0.8559452099215127,0.4865341017948865,1,1,-0.03171199515779288,-0.03171199515779288,0.8252768148701658,1.15284077749814
2022-05-25,4769.1358,0.2298902014113094,0.48630261493496724,1,1,0.011667617106525974,0.011667617106525974,0.8349058287529643,1.166291682274778
2022-05-26,4792.1577,0.3960795482716089,0.48056964807587815,1,1,0.0048272687055797014,0.0048272687055797014,0.8389361435322096,1.171921685614201
2022-05-27,4795.2924,0.4710897465867323,0.4831909686762522,1,1,0.0006541312277767997,0.0006541312277767997,0.8394849178618047,1.17268827618527
2022-05-30,4834.6686,0.3504513211605534,0.4827520642208257,1,1,0.008211428358362305,0.008211428358362305,0.8463782881227525,1.1823177219518566
2022-05-31,4901.9946,0.2685600595114567,0.48103172620968976,1,1,0.0139256701069439,0.0139256701069439,0.8581646729488299,1.1987822885093515
2022-06-01,4904.7429,0.4632968287353002,0.4810571837071197,1,1,0.0005606493324166184,0.0005606493324166184,0.8586458023998222,1.1994543849991173
2022-06-02,4931.2084,0.3725539791843664,0.47871485246185375,1,1,0.005395899548577887,0.005395899548577887,0.8632789688973798,1.2059265203736738
2022-06-06,5027.5473,0.1801273671744996,0.47024256972756845,1,1,0.019536570387088004,0.019536570387088004,0.8801444792369362,1.22948618872061
2022-06-07,5031.3423,0.4784017084977733,0.46635716313351677,1,1,0.000754841232423642,0.000754841232423642,0.8808088485803542,1.2304142555905517
2022-06-08,5061.6596,0.3942304081710898,0.4601369977949925,1,1,0.006025688214455149,0.006025688214455149,0.8861163280784327,1.2378283482693613
2022-06-09,4994.0739,0.6610212155585788,0.4611695767966617,1,1,-0.01335247830573194,-0.01335247830573194,0.8742844790314105,1.2213002721028747
2022-06-10,5079.6942,0.1534877615350918,0.4594532992835578,1,1,0.01714437986189976,0.01714437986189976,0.8892735442472881,1.242238707893248
2022-06-13,5058.0435,0.4439636635406174,0.46025433607973826,1,1,-0.0042622053902379164,-0.0042622053902379164,0.8854832777536014,1.2369440313765032
2022-06-14,5084.0897,0.4263664254902195,0.45446064868728614,1,1,0.005149461446901427,0.005149461446901427,0.8900430397542695,1.2433136269780514
2022-06-15,5111.9643,0.4453707077258865,0.4477759466006475,1,1,0.005482712077247376,0.005482712077247376,0.8949228894776001,1.2501303576164902
2022-06-16,5107.8,0.4630319034793301,0.4535418663856998,1,1,-0.0008146183649990757,-0.0008146183649990757,0.8941938688565736,1.249111978468533
2022-06-17,5165.7858,0.325472171952837,0.45460557288450637,1,1,0.011352402208387069,0.011352402208387069,0.9043451173081072,1.2632924000514218
2022-06-20,5200.6789,0.3513890206065178,0.4546367367430973,1,1,0.006754654829087325,0.006754654829087325,0.9104536564218939,1.2718255041619786
2022-06-21,5177.676,0.5688620504982813,0.4587612098059109,1,1,-0.0044230571512499095,-0.0044230571512499095,0.9064266678659755,1.266200147270653
2022-06-22,5111.0577,0.6487733114635069,0.46080142000513724,1,1,-0.012866448190269164,-0.012866448190269164,0.8947641761055996,1.249908648677284
2022-06-23,5208.3683,0.17696720112396,0.4565070946847388,1,1,0.019039229394729684,0.019039229394729684,0.9117997965086604,1.2737059461619074
2022-06-24,5269.8087,0.3194831438745078,0.45217436972123626,1,1,0.011796477603167821,0.011796477603167821,0.9225558223867478,1.288731189828828
2022-06-27,5322.6636,0.3172518422855542,0.4466841071950856,1,1,0.010029756867645068,0.010029756867645068,0.9318088329821173,1.301656850330562
2022-06-28,5386.1106,0.2659921637615488,0.4419542371604174,1,1,0.011920159673438624,0.011920159673438624,0.9429161430563846,1.3171728078265277
2022-06-29,5281.5284,0.7613780576459486,0.4454057488451125,1,1,-0.01941701679872665,-0.01941701679872665,0.9246075244668682,1.291597241290134
2022-06-30,5350.8294,0.2652228476960053,0.4464729217126631,1,1,0.013121391148819717,0.013121391148819717,0.9367396614545399,1.3085447938998382
2022-07-01,5336.141,0.5030699831786457,0.4455122888485882,1,1,-0.002745069764324759,-0.002745069764324759,0.9341682457328372,1.3049527471508393
2022-07-04,5381.5624,0.3714639840062103,0.4447167940237467,1,1,0.008512031447444945,0.008512031447444945,0.9421199152177195,1.316060545972017
2022-07-05,5364.211,0.5400026686111261,0.44669990531426784,1,1,-0.0032242309408136993,-0.0032242309408136993,0.9390823030371178,1.3118172628397098
2022-07-06,5293.9007,0.659768987355399,0.44539824327349636,1,1,-0.013107295742095126,-0.013107295742095126,0.9267734735650425,1.294622886016084
2022-07-07,5329.0879,0.3563927650917325,0.44331812162682893,1,1,0.006646743487273898,0.006646743487273898,0.9329334991146391,1.303227912252187
2022-07-08,5308.5241,0.5331500752517112,0.4392891893669128,1,1,-0.003858784164547324,-0.003858784164547324,0.9293335101016797,1.2981990370215923
2022-07-11,5231.2867,0.6516183919513773,0.4451720221439185,1,1,-0.01454969376516535,-0.01454969376516535,0.9158119921239941,1.2793106385866957
2022-07-12,5167.8063,0.6620745740504342,0.4451687173073804,1,1,-0.012134758356868391,-0.012134758356868391,0.9046988348992472,1.263786513124075
2022-07-13,5194.8741,0.3547224632099916,0.44669827199741446,1,1,0.005237773714545035,0.005237773714545035,0.909437442676262,1.2704059409033128
2022-07-14,5215.7321,0.4173209429302762,0.4428281958361247,1,1,0.0040151117425542004,0.0040151117425542004,0.91308893563147,1.2755067627144443
2022-07-15,5133.3152,0.6481718716902028,0.4455987227080705,1,1,-0.01580159763190292,-0.01580159763190292,0.898660671668479,1.2553517180732596
2022-07-18,5210.4169,0.2471218261362572,0.442091161059742,1,1,0.015019864745496214,0.015019864745496214,0.9121584334090364,1.2742069310867463
2022-07-19,5214.0903,0.4280393723624158,0.4376201163883515,1,1,0.0007050107641097814,0.0007050107641097814,0.9128015149231632,1.2751052606888658
2022-07-20,5252.8878,0.3036262432584054,0.42905822189292103,1,1,0.007440895298648886,0.007440895298648886,0.9195935754241545,1.284593185428408
2022-07-21,5206.8795,0.5960881297530775,0.4297857928117507,1,1,-0.008758667946419996,-0.008758667946419996,0.9115391606513532,1.2733418602710067
2022-07-22,5194.8944,0.5162555366188538,0.42294625145516646,1,1,-0.0023017817101393945,-0.0023017817101393945,0.9094409964832901,1.27041090526628
2022-07-25,5151.8733,0.635725809246916,0.4222609790627151,1,1,-0.008281419541463664,-0.008281419541463664,0.9019095340432052,1.2598900995697193
2022-07-26,5201.6105,0.260075283190475,0.42409912101670816,1,1,0.009654197047120672,0.009654197047120672,0.9106167464035351,1.2720533268486818
2022-07-27,5209.3502,0.3762920495239853,0.4219791122321036,1,1,0.001487943013034121,0.001487943013034121,0.9119716922288981,1.2739460697085732
2022-07-28,5224.3789,0.3914934384611666,0.4263725253064251,1,1,0.0028849471475347332,0.0028849471475347332,0.9146026823610263,1.277621336788492
2022-07-29,5174.9752,0.5956553442094481,0.43090449264273467,1,1,-0.009456377675822858,-0.009456377675822858,0.9059538539732997,1.2655396669011305
2022-08-01,5206.4996,0.360925623662652,0.42547912171260166,1,1,0.006091700690662227,0.006091700690662227,0.911472653691257,1.2732489557640525
2022-08-02,5069.1207,0.7899827290899272,0.43314750075442887,1,1,-0.026386038712074344,-0.026386038712074344,0.8874225009659623,1.239652959527154
2022-08-03,5026.7483,0.5920881493095069,0.43922199743898643,1,1,-0.008358925049861243,-0.008358925049861243,0.8800046027928274,1.2292907933506279
2022-08-04,5069.6734,0.3544946037207692,0.438974210673247,1,1,0.008539337448027595,0.008539337448027595,0.8875192590518929,1.2397881222568023
2022-08-05,5142.2675,0.3016148458660385,0.43633925188876466,1,1,0.014319285340945287,0.014319285340945287,0.9002279005678413,1.2575410021417122
2022-08-08,5169.2384,0.3027288973125357,0.4350201099914196,1,1,0.005244943013952508,0.005244943013952508,0.9049495446058897,1.264136733035654
2022-08-09,5184.3849,0.4067950486429914,0.43366118972809564,1,1,0.0029301221626767404,0.0029301221626767404,0.9076011573226437,1.2678408080937758
2022-08-10,5158.4046,0.4957906538075581,0.43536542537175,1,1,-0.005011259869999285,-0.005011259869999285,0.9030529320649878,1.261487328330628
2022-08-11,5245.2622,0.2657980612242291,0.4317057448963379,1,1,0.01683807431468254,0.01683807431468254,0.91825860444519,1.2827283457120895
2022-08-12,5228.8923,0.561951967825447,0.4352168067697156,1,1,-0.003120892602852088,-0.003120892602852088,0.9153928179590718,1.278725088306488
2022-08-15,5241.7281,0.3757702134360737,0.4373966021078624,1,1,0.0024547837789659077,0.0024547837789659077,0.9176399093999796,1.2818640819110194
2022-08-16,5254.1061,0.3866396591885798,0.4382895010006502,-1,1,0.0023614349626412956,0.0023614349626412956,0.9198068563651517,1.2848911205713982
2022-08-17,5284.5573,0.394908805825913,0.4306055609323902,-1,-1,0.005795695675045565,0.005195695675045565,0.9251377769844644,1.2915670238094556
2022-08-18,5265.7188,0.4784290328797018,0.4347478747901967,-1,-1,-0.0035648208412842886,0.0035648208412842886,0.9218398265560108,1.296171228853847
2022-08-19,5209.7247,0.6786674043846244,0.43945767239208033,-1,-1,-0.010633704936921395,0.010633704936921395,0.9120372538413114,1.3099543312492055
2022-08-22,5250.7409,0.3570059936431937,0.437556276509688,-1,-1,0.007873007185965175,-0.007873007185965175,0.919217729694672,1.2996410513859942
2022-08-23,5245.8468,0.4298354990032089,0.438879346140399,-1,-1,-0.0009320779854133932,0.0009320779854133932,0.9183609470850219,1.3008524181989305
2022-08-24,5110.5257,0.8374147856521074,0.4483602582427431,-1,-1,-0.025795854350912473,0.025795854350912473,0.8946710418524506,1.3344090177108223
2022-08-25,5127.5687,0.5141973636227153,0.4492086004908667,-1,-1,0.0033348819672307517,-0.0033348819672307517,0.897654664176528,1.3299589211407483
2022-08-26,5109.4449,0.5484610459040751,0.4521403849361952,-1,-1,-0.0035345796537059604,0.0035345796537059604,0.8944818322644753,1.3346597668836773
