date,open,close,9M_minus_1M,factor_ma,factor_prev,signal_raw,pos,pos_prev,turnover_units,cost,strat_ret,index_ret,index_nav,strat_nav,ret_cc
2022-07-19,5211.3833,5214.0903,1.8399999999999999,1.7560000000000002,0.43999999999999984,-1,-1,-1,0,0.0,-0.0007050107641097814,0.0007050107641097814,1.1148730165803162,0.9468912027130283,0.0007050107641097814
2022-07-20,5233.8719,5252.8878,2.1899999999999977,1.8419999999999994,0.8099999999999994,-1,-1,-1,0,0.0,-0.007440895298648886,0.007440895298648886,1.1231686699679793,0.9398454844144289,0.007440895298648886
2022-07-21,5240.7717,5206.8795,1.8699999999999974,1.8379999999999987,1.1159999999999997,-1,-1,-1,0,0.0,0.008758667946419996,-0.008758667946419996,1.1133312085399076,0.9480772789333571,-0.008758667946419996
2022-07-22,5218.378,5194.8944,2.34,2.0219999999999994,1.5359999999999991,-1,-1,-1,0,0.0,0.0023017817101393945,-0.0023017817101393945,1.1107685631267632,0.9502595458738047,-0.0023017817101393945
2022-07-25,5194.3539,5151.8733,2.080000000000002,2.063999999999999,1.7959999999999994,-1,-1,-1,0,0.0,0.008281419541463664,-0.008281419541463664,1.1015698226420416,0.9581290438464662,-0.008281419541463664
2022-07-26,5157.3392,5201.6105,2.710000000000001,2.2379999999999995,1.8039999999999998,-1,-1,-1,0,0.0,-0.009654197047120672,0.009654197047120672,1.1122045947709898,0.9488790772606032,0.009654197047120672
2022-07-27,5191.6902,5209.3502,2.1700000000000017,2.2340000000000004,1.7920000000000003,-1,-1,-1,0,0.0,-0.001487943013034121,0.001487943013034121,1.1138594918268436,0.947467199267379,0.001487943013034121
2022-07-28,5232.5079,5224.3789,2.0799999999999983,2.2760000000000007,1.5899999999999999,-1,-1,-1,0,0.0,-0.0028849471475347332,0.0028849471475347332,1.117072917590544,0.9447338064734698,0.0028849471475347332
2022-07-29,5227.1384,5174.9752,1.5200000000000031,2.112000000000001,1.3700000000000003,-1,-1,-1,0,0.0,0.009456377675822858,-0.009456377675822858,1.1065094541903746,0.9536675661506006,-0.009456377675822858
2022-08-01,5165.9597,5206.4996,1.3999999999999986,1.9760000000000004,1.254,-1,-1,-1,0,0.0,-0.006091700690662227,0.006091700690662227,1.1132499785966905,0.9478581087792187,0.006091700690662227
2022-08-02,5152.0591,5069.1207,-1.740000000000002,1.0859999999999999,1.1279999999999994,1,-1,-1,0,0.0,0.026386038712074344,-0.026386038712074344,1.0838757215652224,0.9728683295310209,-0.026386038712074344
2022-08-03,5075.8318,5026.7483,-0.19000000000000128,0.6139999999999993,1.0119999999999998,1,1,-1,2,0.0006,0.0077589250498612435,-0.008358925049861243,1.0748156856452944,0.9804167419832358,-0.008358925049861243
2022-08-04,5054.0997,5069.6734,1.5300000000000011,0.5039999999999999,1.0099999999999993,1,1,1,0,0.0,0.008539337448027595,0.008539337448027595,1.0839938994794527,0.9887888513827264,0.008539337448027595
2022-08-05,5080.4956,5142.2675,2.8500000000000014,0.7699999999999996,1.1079999999999992,1,1,1,0,0.0,0.014319285340945287,0.014319285340945287,1.0995159174339428,1.0029476010876213,0.014319285340945287
2022-08-08,5130.0753,5169.2384,2.5799999999999983,1.0059999999999996,1.175999999999999,1,1,1,0,0.0,0.005244943013952508,0.005244943013952508,1.1052828157638175,1.0082080041013062,0.005244943013952508
2022-08-09,5164.1269,5184.3849,2.759999999999998,1.9059999999999995,1.3379999999999996,-1,1,1,0,0.0,0.0029301221626767404,0.0029301221626767404,1.1085214294383128,1.0111621767187116,0.0029301221626767404
2022-08-10,5173.9538,5158.4046,2.490000000000002,2.442,1.472,-1,-1,1,2,0.0006,-0.005611259869999285,-0.005011259869999285,1.1029663404839343,1.0054882829744287,-0.005011259869999285
2022-08-11,5181.7573,5245.2622,2.3599999999999994,2.6079999999999997,1.6700000000000004,-1,-1,-1,0,0.0,-0.01683807431468254,0.01683807431468254,1.1215381696915963,0.9885577965431628,0.01683807431468254
2022-08-12,5237.2904,5228.8923,3.210000000000001,2.6799999999999997,1.668,-1,-1,-1,0,0.0,0.003120892602852088,-0.003120892602852088,1.1180379695139895,0.9916429792578861,-0.003120892602852088
2022-08-15,5217.9278,5241.7281,3.0299999999999976,2.7699999999999996,1.7440000000000004,-1,-1,-1,0,0.0,-0.0024547837789659077,0.0024547837789659077,1.1207825109858205,0.9892087101578785,0.0024547837789659077
2022-08-16,5247.2757,5254.1061,2.960000000000001,2.81,1.7560000000000002,-1,-1,-1,0,0.0,-0.0023614349626412956,0.0023614349626412956,1.1234291659927793,0.9868727581243624,0.0023614349626412956
2022-08-17,5260.1947,5284.5573,2.8000000000000007,2.872,1.8419999999999994,-1,-1,-1,0,0.0,-0.005795695675045565,0.005795695675045565,1.1299402195513437,0.9811531439482807,0.005795695675045565
2022-08-18,5272.477,5265.7188,2.460000000000001,2.8920000000000003,1.8379999999999987,-1,-1,-1,0,0.0,0.0035648208412842886,-0.0035648208412842886,1.1259121851072817,0.984650779124319,-0.0035648208412842886
2022-08-19,5263.4268,5209.7247,2.41,2.732,2.0219999999999994,-1,-1,-1,0,0.0,0.010633704936921395,-0.010633704936921395,1.1139395671459664,0.9951212649754367,-0.010633704936921395
2022-08-22,5194.0718,5250.7409,3.080000000000002,2.742000000000001,2.063999999999999,-1,-1,-1,0,0.0,-0.007873007185965175,0.007873007185965175,1.1227096213628376,0.9872866681053784,0.007873007185965175
2022-08-23,5241.7282,5245.8468,3.3400000000000016,2.818000000000001,2.2379999999999995,-1,-1,-1,0,0.0,0.0009320779854133932,-0.0009320779854133932,1.1216631684407534,0.9882068962740115,-0.0009320779854133932
2022-08-24,5252.4012,5110.5257,2.6400000000000006,2.786000000000001,2.2340000000000004,-1,-1,-1,0,0.0,0.025795854350912473,-0.025795854350912473,1.0927289087168728,1.0136985374388632,-0.025795854350912473
2022-08-25,5125.5331,5127.5687,2.7699999999999996,2.8480000000000008,2.2760000000000007,-1,-1,-1,0,0.0,-0.0033348819672307517,0.0033348819672307517,1.0963730306496244,1.0103179724661502,0.0033348819672307517
2022-08-26,5138.3136,5109.4449,3.58,3.0820000000000007,2.112000000000001,-1,-1,-1,0,0.0,0.0035345796537059604,-0.0035345796537059604,1.0924978128426184,1.0138890218154026,-0.0035345796537059604
2022-08-29,5047.307,5112.7218,3.1599999999999984,3.098,1.9760000000000004,-1,-1,-1,0,0.0,-0.000641341684690655,0.000641341684690655,1.0931984772304277,1.0132387725220622,0.000641341684690655
2022-08-30,5112.0991,5089.0978,3.459999999999999,3.1219999999999994,1.0859999999999999,-1,-1,-1,0,0.0,0.004620630835028172,-0.004620630835028172,1.088147210637731,1.0179205748376239,-0.004620630835028172
2022-08-31,5069.6413,5017.1504,3.0600000000000023,3.2060000000000004,0.6139999999999993,-1,-1,-1,0,0.0,0.014137554990591661,-0.014137554990591661,1.0727634696094812,1.0323114829404454,-0.014137554990591661
2022-09-01,5009.8778,4983.7003,2.919999999999998,3.2359999999999998,0.5039999999999999,-1,-1,-1,0,0.0,0.0066671511382238036,-0.0066671511382238036,1.0656111934220294,1.0391940596189333,-0.0066671511382238036
2022-09-02,4994.6321,4994.8094,2.75,3.0699999999999994,0.7699999999999996,-1,-1,-1,0,0.0,-0.002229086688860349,0.002229086688860349,1.067986533148787,1.0368776059734939,0.002229086688860349
2022-09-05,4986.3046,4999.1782,2.1099999999999994,2.86,1.0059999999999996,-1,-1,-1,0,0.0,-0.000874668010354851,0.000874668010354851,1.0689206668048221,1.0359706823008956,0.000874668010354851
2022-09-06,5011.513,5066.941,2.9200000000000017,2.7520000000000002,1.9059999999999995,-1,-1,-1,0,0.0,-0.01355478786493336,0.01355478786493336,1.0834096596878047,1.0219283194680167,0.01355478786493336
2022-09-07,5047.2281,5080.8825,2.6900000000000013,2.678,2.442,-1,-1,-1,0,0.0,-0.0027514628648726003,0.0027514628648726003,1.0863906211338799,1.0191165216464388,0.0027514628648726003
2022-09-08,5083.5888,5048.6759,2.8000000000000007,2.654000000000001,2.6079999999999997,-1,-1,-1,0,0.0,0.006338780713783354,-0.006338780713783354,1.0795042292170014,1.0255764777989493,-0.006338780713783354
2022-09-09,5058.799,5087.4696,2.9899999999999984,2.7020000000000004,2.6799999999999997,-1,-1,-1,0,0.0,-0.007683935504752881,0.007683935504752881,1.0877990700914129,1.0176960142883507,0.007683935504752881
2022-09-13,5106.021,5097.0772,2.9599999999999973,2.872,2.7699999999999996,-1,-1,-1,0,0.0,-0.001888483028969823,0.001888483028969823,1.0898533601742098,1.0157741126367168,0.001888483028969823
2022-09-14,5027.3431,5044.053,3.0700000000000003,2.9019999999999997,2.81,-1,-1,-1,0,0.0,0.010402863821642683,-0.010402863821642683,1.0785157640827578,1.0263410724040265,-0.010402863821642683
2022-09-15,5063.3808,4951.8715,2.469999999999999,2.857999999999999,2.872,1,-1,-1,0,0.0,0.01827528378468657,-0.01827528378468657,1.0588055824278875,1.0450977467620894,-0.01827528378468657
2022-09-16,4936.6678,4836.3739,1.3399999999999999,2.565999999999999,2.8920000000000003,1,1,-1,2,0.0006,0.022724030116694372,-0.023324030116694372,1.0341099691356153,1.0688465794344006,-0.023324030116694372
2022-09-19,4830.2776,4808.7903,1.5599999999999987,2.279999999999999,2.732,1,1,1,0,0.0,-0.005703363836282338,-0.005703363836282338,1.0282120637349081,1.0627505585067205,-0.005703363836282338
2022-09-20,4834.2937,4842.2461,1.6999999999999993,2.0279999999999996,2.742000000000001,1,1,1,0,0.0,0.006957217493971601,0.006957217493971601,1.0353655586922372,1.0701443452840915,0.006957217493971601
2022-09-21,4827.9305,4828.519,-0.09999999999999787,1.3939999999999997,2.818000000000001,1,1,1,0,0.0,-0.0028348621107877614,-0.0028348621107877614,1.032430440099086,1.0671106336265719,-0.0028348621107877614
2022-09-22,4795.011,4803.1281,0.17999999999999972,0.9359999999999999,2.786000000000001,1,1,1,0,0.0,-0.005258527511230682,-0.005258527511230682,1.027001376226393,1.0614992030021198,-0.005258527511230682
2022-09-23,4799.9061,4750.7082,0.39000000000000057,0.7460000000000001,2.8480000000000008,1,1,1,0,0.0,-0.010913700178015184,-0.010913700178015184,1.0157929911238492,1.0499143189613525,-0.010913700178015184
2022-09-26,4716.83,4705.3719,0.379999999999999,0.5100000000000001,3.0820000000000007,1,1,1,0,0.0,-0.0095430613902997,-0.0095430613902997,1.0060992162497182,1.0398949221609495,-0.0095430613902997
2022-09-27,4717.1648,4788.6204,0.9499999999999993,0.36000000000000015,3.098,1,1,1,0,0.0,0.017692225347798685,0.017692225347798685,1.0238993503058518,1.0582929774618526,0.017692225347798685
2022-09-28,4776.868,4680.7365,0.6600000000000001,0.5119999999999998,3.1219999999999994,1,1,1,0,0.0,-0.02252922365698473,-0.02252922365698473,1.0008316928405698,1.0344504582779983,-0.02252922365698473
2022-09-29,4723.74,4676.9326,0.7000000000000028,0.6160000000000003,3.2060000000000004,1,1,1,0,0.0,-0.0008126712537652736,-0.0008126712537652736,1.000018345693941,1.0336097901271115,-0.0008126712537652736
2022-09-30,4677.8313,4631.6762,1.1799999999999997,0.7740000000000002,3.2359999999999998,1,1,1,0,0.0,-0.009676513191573477,-0.009676513191573477,0.9903416549800182,1.023608051358007,-0.009676513191573477
2022-10-10,4637.708,4537.6906,1.6400000000000006,1.0260000000000005,3.0699999999999994,1,1,1,0,0.0,-0.02029191937035668,-0.02029191937035668,0.9702457219680581,1.0028370793130024,-0.02029191937035668
2022-10-11,4547.4471,4559.2308,2.419999999999998,1.3200000000000003,2.86,1,1,1,0,0.0,0.004746952117008707,0.004746952117008707,0.9748514319519731,1.007597498909662,0.004746952117008707
2022-10-12,4555.173,4655.917,1.759999999999998,1.5399999999999998,2.7520000000000002,1,1,1,0,0.0,0.021206691269062272,0.021206691269062272,0.9955248053025819,1.0289653079925185,0.021206691269062272
2022-10-13,4627.3846,4651.4818,1.5199999999999996,1.7039999999999993,2.678,1,1,1,0,0.0,-0.000952594300972498,-0.000952594300972498,0.9945764740465739,1.0279851215042264,-0.000952594300972498
2022-10-14,4685.1757,4762.0177,2.0,1.8679999999999992,2.654000000000001,1,1,1,0,0.0,0.0237635886267471,0.0237635886267471,1.0182111802336573,1.0524137370460696,0.0237635886267471
2022-10-17,4740.0932,4790.5243,2.650000000000002,2.0699999999999994,2.7020000000000004,1,1,1,0,0.0,0.005986244024250409,0.005986244024250409,1.024306440826756,1.0587137424905007,0.005986244024250409
2022-10-18,4809.6237,4795.5139,2.780000000000001,2.1420000000000003,2.872,1,1,1,0,0.0,0.0010415561403163132,0.0010415561403163132,1.0253733134897647,1.0598164522898288,0.0010415561403163132
2022-10-19,4782.507,4736.7025,2.400000000000002,2.270000000000001,2.9019999999999997,1,1,1,0,0.0,-0.012263836833003361,-0.012263836833003361,1.0127983024802103,1.046819036246014,-0.012263836833003361
2022-10-20,4706.8325,4711.961,1.379999999999999,2.242000000000001,2.857999999999999,1,1,1,0,0.0,-0.005223359499567537,-0.005223359499567537,1.0075080928458044,1.0413511240887101,-0.005223359499567537
2022-10-21,4713.366,4706.9067,0.6799999999999997,1.9780000000000009,2.565999999999999,1,1,1,0,0.0,-0.0010726531904658998,-0.0010726531904658998,1.0064273860755932,1.040234115483061,-0.0010726531904658998
2022-10-24,4703.6661,4613.7398,-3.4400000000000013,0.7600000000000001,2.279999999999999,1,1,1,0,0.0,-0.019793657690304167,-0.019793657690304167,0.9865065069054654,1.019644077483413,-0.019793657690304167
2022-10-25,4594.6098,4603.8131,-0.6700000000000017,0.06999999999999958,2.0279999999999996,1,1,1,0,0.0,-0.0021515517628454273,-0.0021515517628454273,0.9843839870914745,1.0174502604710287,-0.0021515517628454273
2022-10-26,4608.0971,4666.4269,0.7199999999999989,-0.26600000000000107,1.3939999999999997,1,1,1,0,0.0,0.013600421789494499,0.013600421789494499,0.9977720245187428,1.0312880131632658,0.013600421789494499
2022-10-27,4675.3623,4640.7167,0.4200000000000017,-0.4580000000000005,0.9359999999999999,1,1,1,0,0.0,-0.005509611647404267,-0.005509611647404267,0.9922746881510002,1.025606016714113,-0.005509611647404267
2022-10-28,4608.6012,4503.1431,-0.8299999999999983,-0.7600000000000001,0.7460000000000001,1,1,1,0,0.0,-0.029644903771005815,-0.029644903771005815,0.962858800506359,0.9952020250416586,-0.029644903771005815
2022-10-31,4465.6674,4500.1287,-1.870000000000001,-0.44600000000000006,0.5100000000000001,1,1,1,0,0.0,-0.0006693991136990096,-0.0006693991136990096,0.9622142636786827,0.9945358376881442,-0.0006693991136990096
2022-11-01,4510.6915,4634.4229,0.8100000000000023,-0.1499999999999993,0.36000000000000015,1,1,1,0,0.0,0.029842302065716364,0.029842302065716364,0.9909289523873228,1.024215076571614,0.029842302065716364
2022-11-02,4623.4792,4692.0713,1.389999999999997,-0.01599999999999966,0.5119999999999998,1,1,1,0,0.0,0.01243917554438112,0.01243917554438112,1.0032552915780784,1.03695546770429,0.01243917554438112
2022-11-03,4651.92,4683.0308,1.110000000000003,0.1220000000000006,0.6160000000000003,1,1,1,0,0.0,-0.0019267610021184156,-0.0019267610021184156,1.0013222584070969,1.0349575023481838,-0.0019267610021184156
2022-11-04,4683.1356,4808.2323,0.8599999999999994,0.46000000000000013,0.7740000000000002,1,1,1,0,0.0,0.026735143403284756,0.026735143403284756,1.0280927525785115,1.062627239589768,0.026735143403284756
2022-11-07,4801.556,4820.802,0.10000000000000142,0.8540000000000006,1.0260000000000005,1,1,1,0,0.0,0.0026142039767920178,0.0026142039767920178,1.0307803967408133,1.065405163945351,0.0026142039767920178
2022-11-08,4818.5972,4800.0652,0.9600000000000009,0.8840000000000003,1.3200000000000003,1,1,1,0,0.0,-0.004301524932988299,-0.004301524932988299,1.0263464691637971,1.0608222970689056,-0.004301524932988299
2022-11-09,4801.9213,4774.9044,1.1099999999999994,0.8280000000000008,1.5399999999999998,1,1,1,0,0.0,-0.005241762132730976,-0.005241762132730976,1.0209666051066721,1.0552617189225733,-0.005241762132730976
2022-11-10,4744.2404,4740.9681,0.6500000000000021,0.7360000000000007,1.7039999999999993,1,1,1,0,0.0,-0.007107220827290317,-0.007107220827290317,1.0137103699868901,1.0477617408556046,-0.007107220827290317
2022-11-11,4855.5518,4817.242,0.8900000000000006,0.7420000000000009,1.8679999999999992,1,1,1,0,0.0,0.01608825421120219,0.01608825421120219,1.030019200115771,1.0646183980952613,0.01608825421120219
2022-11-14,4834.9983,4810.8477,0.21000000000000085,0.7640000000000008,2.0699999999999994,1,1,1,0,0.0,-0.0013273777817265353,-0.0013273777817265353,1.0286519755147856,1.0632052472876123,-0.0013273777817265353
2022-11-15,4806.0123,4905.3355,-0.5700000000000003,0.4580000000000005,2.1420000000000003,1,1,1,0,0.0,0.019640571868446255,0.019640571868446255,1.0488552885675029,1.084087206357874,0.019640571868446255
2022-11-16,4902.6132,4872.5715,-0.629999999999999,0.11000000000000085,2.270000000000001,1,1,1,0,0.0,-0.006679257718457787,-0.006679257718457787,1.0418497137857932,1.0768463085173268,-0.006679257718457787
2022-11-17,4858.2931,4869.6274,0.10999999999999943,0.0020000000000003127,2.242000000000001,1,1,1,0,0.0,-0.0006042189427081235,-0.0006042189427081235,1.0412202084532687,1.0761956575793352,-0.0006042189427081235
2022-11-18,4872.3767,4842.8064,0.7900000000000027,-0.01799999999999926,1.9780000000000009,1,1,1,0,0.0,-0.005507813595758915,-0.005507813595758915,1.035485361632971,1.070268172504823,-0.005507813595758915
2022-11-21,4809.4046,4831.0289,1.8500000000000014,0.31000000000000083,0.7600000000000001,1,1,1,0,0.0,-0.002431957635143145,-0.002431957635143145,1.0329671051016687,1.0676653256510493,-0.002431957635143145
2022-11-22,4825.8245,4798.7282,0.6099999999999994,0.5460000000000008,0.06999999999999958,-1,1,1,0,0.0,-0.006686091238245484,-0.006686091238245484,1.0260605927908526,1.0605268178718352,-0.006686091238245484
2022-11-23,4789.0479,4792.9668,0.8599999999999994,0.8440000000000005,-0.26600000000000107,-1,-1,1,2,0.0006,-0.001800609778232331,-0.001200609778232331,1.024828694410089,1.0586172229134976,-0.001200609778232331
2022-11-24,4807.4201,4789.0226,0.870000000000001,0.9960000000000008,-0.4580000000000005,-1,-1,-1,0,0.0,0.0008229141082304325,-0.0008229141082304325,1.0239853484189396,1.0594883739614487,-0.0008229141082304325
2022-11-25,4778.756,4777.8814,1.4200000000000017,1.1220000000000006,-0.7600000000000001,-1,-1,-1,0,0.0,0.0023264037217114453,-0.0023264037217114453,1.0216031450933998,1.0619531716577426,-0.0023264037217114453
2022-11-28,4700.4343,4743.2204,0.9200000000000017,0.9360000000000006,-0.44600000000000006,-1,-1,-1,0,0.0,0.007254470569319715,-0.007254470569319715,1.0141919551437952,1.0696570796875293,-0.007254470569319715
2022-11-29,4769.3873,4855.4369,-0.21000000000000085,0.7720000000000006,-0.1499999999999993,-1,-1,-1,0,0.0,-0.023658293424442034,0.023658293424442034,1.0381860060072956,1.04435081863275,0.023658293424442034
2022-11-30,4847.2031,4857.8351,0.10999999999999943,0.6220000000000006,-0.01599999999999966,-1,-1,-1,0,0.0,-0.0004939205367904265,0.0004939205367904265,1.038698787396671,1.0438349923158132,0.0004939205367904265
2022-12-01,4920.561,4902.4146,1.4100000000000001,0.7300000000000004,0.1220000000000006,-1,-1,-1,0,0.0,-0.009176824466520017,0.009176824466520017,1.0482307438421976,1.0342559018193198,0.009176824466520017
2022-12-02,4892.4524,4893.8191,1.1099999999999994,0.6679999999999999,0.46000000000000013,-1,-1,-1,0,0.0,0.001753319680469323,-0.001753319680469323,1.0463928602493462,1.0360692830466212,-0.001753319680469323
2022-12-05,4928.5226,4956.8439,0.8000000000000007,0.6439999999999998,0.8540000000000006,1,-1,-1,0,0.0,-0.012878449062410313,0.012878449062410313,1.0598687773993372,1.0227263175597772,0.012878449062410313
2022-12-06,4938.6662,4963.6241,0.740000000000002,0.8340000000000003,0.8840000000000003,1,1,-1,2,0.0006,-0.0019678461813171337,0.0013678461813171339,1.0613185148592001,1.0207137494812346,0.0013678461813171339
2022-12-07,4950.6916,4957.9849,0.6899999999999977,0.95,0.8280000000000008,-1,1,1,0,0.0,-0.0011361053710734481,-0.0011361053710734481,1.0601127451940489,1.0195541111081206,-0.0011361053710734481
2022-12-08,4951.3713,4947.6296,0.7600000000000016,0.8200000000000003,0.7360000000000007,-1,1,1,0,0.0,-0.0020886106369545354,-0.0020886106369545354,1.0578985824380656,1.0174246595467094,-0.0020886106369545354
2022-12-09,4949.0085,4973.3481,0.8000000000000007,0.7580000000000006,0.7420000000000009,-1,1,1,0,0.0,0.005198145794907516,0.005198145794907516,1.0633976935058047,1.0227133812623672,0.005198145794907516
2022-12-12,4956.1854,4936.6328,0.6499999999999986,0.7280000000000001,0.7640000000000008,1,-1,1,2,0.0006,-0.00798241105624593,-0.00738241105624593,1.0555472546160811,1.0145496626604078,-0.00738241105624593
2022-12-13,4936.1289,4917.0921,-0.060000000000002274,0.5679999999999993,0.4580000000000005,-1,-1,-1,0,0.0,0.003958305345295399,-0.003958305345295399,1.0513690762759225,1.0185655600131842,-0.003958305345295399
2022-12-14,4922.0018,4913.7376,0.240000000000002,0.4780000000000001,0.11000000000000085,-1,-1,-1,0,0.0,0.0006822121554321825,-0.0006822121554321825,1.0506518195122416,1.0192604378193297,-0.0006822121554321825
2022-12-15,4910.5687,4919.8076,0.4800000000000004,0.4219999999999999,0.0020000000000003127,-1,-1,-1,0,0.0,-0.001235312199006966,0.001235312199006966,1.0519497025217939,1.0180013329665263,0.001235312199006966
2022-12-16,4895.7724,4897.95,0.6900000000000013,0.4,-0.01799999999999926,-1,-1,-1,0,0.0,0.0044427753638170975,-0.0044427753638170975,1.0472761262994552,1.0225240842089631,-0.0044427753638170975
2022-12-19,4894.254,4806.9158,0.28000000000000114,0.3260000000000005,0.31000000000000083,-1,-1,-1,0,0.0,0.01858618401576173,-0.01858618401576173,1.0278112595007394,1.0415289049986192,-0.01858618401576173
2022-12-20,4794.1716,4749.9471,0.21000000000000085,0.3800000000000011,0.5460000000000008,1,-1,-1,0,0.0,0.011851403762886736,-0.011851403762886736,1.015630253272355,1.0538724845824752,-0.011851403762886736
2022-12-21,4755.7746,4733.7684,0.7699999999999996,0.48600000000000065,0.8440000000000005,1,1,-1,2,0.0006,0.0028060800382388347,-0.0034060800382388345,1.0121709353404524,1.0568297351243112,-0.0034060800382388345
2022-12-22,4760.6557,4703.3505,0.759999999999998,0.5420000000000001,0.9960000000000008,1,1,1,0,0.0,-0.0064257262776100665,-0.0064257262776100665,1.005667001963802,1.0500388365243631,-0.0064257262776100665
2022-12-23,4677.1333,4689.8204,-0.33000000000000185,0.3379999999999995,1.1220000000000006,1,1,1,0,0.0,-0.0028766939652913326,-0.0028766939652913326,1.0027740057681602,1.047018196140012,-0.0028766939652913326
2022-12-26,4692.3007,4739.4693,0.17999999999999972,0.3179999999999993,0.9360000000000006,1,1,1,0,0.0,0.010586524805939357,0.010586524805939357,1.013389897654976,1.0581024802457182,0.010586524805939357
2022-12-27,4755.2716,4782.1383,-0.120000000000001,0.2519999999999989,0.7720000000000006,1,1,1,0,0.0,0.009002906717846981,0.009002906717846981,1.0225133523723722,1.067628478173293,0.009002906717846981
2022-12-28,4766.9385,4751.5364,0.240000000000002,0.14599999999999938,0.6220000000000006,1,1,1,0,0.0,-0.0063992084879685995,-0.0063992084879685995,1.0159700762488098,1.0607965009537694,-0.0063992084879685995
2022-12-29,4734.9241,4737.1242,0.3999999999999986,0.07399999999999948,0.7300000000000004,1,1,1,0,0.0,-0.003033166282804811,-0.003033166282804811,1.0128884700691931,1.057578928774159,-0.003033166282804811
2022-12-30,4755.1177,4756.6236,0.7399999999999984,0.28799999999999953,0.6679999999999999,1,1,1,0,0.0,0.004116294860919911,0.004116294860919911,1.017057817673224,1.0619322354836893,0.004116294860919911
2023-01-03,4753.3434,4815.9173,1.3300000000000018,0.518,0.6439999999999998,1,1,1,0,0.0,0.012465501789967082,0.012465501789967082,1.0297359537199295,1.075169753665935,0.012465501789967082
2023-01-04,4814.7431,4821.47,1.3100000000000023,0.8040000000000006,0.8340000000000003,1,1,1,0,0.0,0.0011529890681469812,0.0011529890681469812,1.0309232280176466,1.0764094126383141,0.0011529890681469812
2023-01-05,4836.4696,4887.5353,0.16000000000000014,0.7880000000000003,0.95,1,1,1,0,0.0,0.013702314854183273,0.013702314854183273,1.0450492626784353,1.0911587133222909,0.013702314854183273
2023-01-06,4886.2906,4895.2398,-0.19000000000000128,0.6700000000000003,0.8200000000000003,1,1,1,0,0.0,0.0015763569011972844,0.0015763569011972844,1.0466966332957497,1.092878768890338,0.0015763569011972844
2023-01-09,4913.2835,4928.5042,-0.5199999999999996,0.4180000000000007,0.7580000000000006,1,1,1,0,0.0,0.006795254442897747,0.006795254442897747,1.0538092032435187,1.1003051582001888,0.006795254442897747
2023-01-10,4931.5333,4932.2028,-0.6400000000000006,0.024000000000000198,0.7280000000000001,1,1,1,0,0.0,0.0007504508162943235,0.0007504508162943235,1.0546000352203113,1.101130883104333,0.0007504508162943235
2023-01-11,4934.7189,4909.2211,-0.9199999999999982,-0.4219999999999999,0.5679999999999993,1,1,1,0,0.0,-0.004659520488492497,-0.004659520488492497,1.0496861047490373,1.0960001411939964,-0.004659520488492497
2023-01-12,4919.207,4914.2045,-1.0700000000000003,-0.6679999999999999,0.4780000000000001,1,1,1,0,0.0,0.0010151101159407983,0.0010151101159407983,1.0507516517325306,1.097112702024395,0.0010151101159407983
2023-01-13,4928.8651,4959.1444,0.129999999999999,-0.6039999999999999,0.4219999999999999,1,1,1,0,0.0,0.009144898223100162,0.009144898223100162,1.060360668645379,1.1071456860236784,0.009144898223100162
2023-01-16,4963.8198,5023.4292,-0.8900000000000006,-0.6780000000000002,0.4,1,1,1,0,0.0,0.012962881258307357,0.012962881258307357,1.0741059980840084,1.1214974840872505,0.012962881258307357
2023-01-17,5026.4739,5022.0493,-1.1799999999999997,-0.7859999999999999,0.3260000000000005,1,1,1,0,0.0,-0.00027469283333381167,-0.00027469283333381167,1.073810948864094,1.1211894167657699,-0.00027469283333381167
2023-01-18,5027.8788,5025.945,-1.3399999999999999,-0.8700000000000003,0.3800000000000011,1,1,1,0,0.0,0.0007757191869861568,0.0007757191869861568,1.0746439246203237,1.1220591449086008,0.0007757191869861568
2023-01-19,5020.0516,5059.344,-2.4299999999999997,-1.1420000000000001,0.48600000000000065,1,1,1,0,0.0,0.006645317447763643,0.006645317447763643,1.0817852746427363,1.1295155841216846,0.006645317447763643
2023-01-20,5070.6518,5096.7804,-1.7399999999999984,-1.5159999999999996,0.5420000000000001,1,1,1,0,0.0,0.007399457320949043,0.007399457320949043,1.0897898986128864,1.13787338647974,0.007399457320949043
2023-01-30,5179.7567,5132.8287,0.5999999999999979,-1.218,0.3379999999999995,1,1,1,0,0.0,0.007072759108868176,0.007072759108868176,1.0974977200450533,1.145921290838703,0.007072759108868176
2023-01-31,5123.9543,5112.4134,1.5100000000000016,-0.6799999999999997,0.3179999999999993,1,1,1,0,0.0,-0.003977397492341717,-0.003977397492341717,1.0931325353654953,1.1413635063701002,-0.003977397492341717
2023-02-01,5124.4343,5175.5461,0.6799999999999997,-0.2759999999999998,0.2519999999999989,1,1,1,0,0.0,0.012348903553065504,0.012348903553065504,1.1066315236154418,1.1554580942292532,0.012348903553065504
2023-02-02,5187.1586,5172.521,0.610000000000003,0.33200000000000074,0.14599999999999938,-1,1,1,0,0.0,-0.0005844987063297058,-0.0005844987063297058,1.105984698921505,1.1547827304679579,-0.0005844987063297058
2023-02-03,5156.0701,5143.6814,0.6000000000000014,0.8000000000000007,0.07399999999999948,-1,-1,1,2,0.0006,-0.006175540437631754,-0.005575540437631754,1.0998182365092661,1.1476513230192742,-0.005575540437631754
