date,open,close,total_mv,small_amount,small_full_ratio,factor_ma,z,signal_raw,pos,pos_prev,turnover_units,cost,strat_ret,index_ret,index_nav,strat_nav
2022-01-04,5991.9118,5958.7424,94135601810960.0,165087555.83,1.7537207247213799e-06,1.5660112732198968e-06,-1.8088541156931839,-1,-1,-1,0,0.0,0.0018522730769494622,-0.0018522730769494622,1.043163577308372,1.0756799474802896
2022-01-05,5949.0112,5868.5773,92997423957684.0,171123743.59,1.8400912230414608e-06,1.5695579958261152e-06,-1.5351022437460728,-1,-1,-1,0,0.0,0.015131565345063436,-0.015131565345063436,1.0273788794727403,1.091956668895962
2022-01-06,5837.8048,5855.5322,92800965338333.0,150949036.17000002,1.6265890728579304e-06,1.5709718011765405e-06,-1.348892877229953,-1,-1,-1,0,0.0,0.0022228726543314092,-0.0022228726543314092,1.0250951470559226,1.0943839495149656
2022-01-07,5860.0351,5811.6127,92346216021787.0,159166949.42000002,1.723589295553249e-06,1.5675316060728708e-06,-1.273806787028565,-1,-1,-1,0,0.0,0.00750051378762806,-0.00750051378762806,1.0174064067717992,1.1025923914172615
2022-01-10,5798.8097,5839.6362,92768833531134.0,141267332.64,1.5227887132221995e-06,1.5557689008670238e-06,-1.3508455887747766,-1,-1,-1,0,0.0,-0.004821983405742136,0.004821983405742136,1.0223123235821485,1.09727570920255
2022-01-11,5837.2084,5787.4922,91995766658469.03,142372406.36,1.5475973681327364e-06,1.549411879391795e-06,-1.336040799881516,-1,-1,-1,0,0.0,0.008929323371205888,-0.008929323371205888,1.0131837662585146,1.107073638837389
2022-01-12,5812.0979,5857.3065,92957428849975.97,141508753.69,1.5222963397404315e-06,1.5469124436121783e-06,-1.2633468170901068,-1,-1,-1,0,0.0,-0.012062962261962129,0.012062962261962129,1.0254057637953238,1.0937190513108805
2022-01-13,5863.9978,5768.851,91762702115397.97,145872173.57,1.5896673725513837e-06,1.5481392895621937e-06,-1.1446712808018082,-1,-1,-1,0,0.0,0.015101736608797878,-0.015101736608797878,1.0099203560333436,1.1102361083478018
2022-01-14,5743.459,5746.2261,91199702520372.97,147271385.95000002,1.6148230956904852e-06,1.5529996960406188e-06,-0.9663285221003566,0,-1,-1,0,0.0,0.003921907499430999,-0.003921907499430999,1.0059595418151885,1.1145903516672702
2022-01-17,5751.1105,5814.1059,92060179691701.0,147958266.94,1.6071907249746339e-06,1.5534373035703896e-06,-0.8897472999049281,0,0,-1,1,0.0003,-0.012112935797983925,0.011812935797983926,1.0178428772980206,1.1010893902964722
2022-01-18,5815.196,5823.329,92421165050181.0,158533025.16,1.7153324682059882e-06,1.5574495243094404e-06,-0.7343037962095432,0,0,0,0,0.0,0.0,0.0015863316146340622,1.0194575136330086,1.1010893902964722
2022-01-19,5814.0709,5784.1156,91899785442881.0,141224490.17000002,1.5367227408574973e-06,1.5636308424765441e-06,-0.4952138477908321,0,0,0,0,0.0,-0.0,-0.006733845880938505,1.0125926438540391,1.1010893902964722
2022-01-20,5782.5135,5756.5159,91626515755333.0,149372276.11,1.6302297962400256e-06,1.5702056854140502e-06,-0.20170937392121777,0,0,0,0,0.0,-0.0,-0.004771636998402995,1.0077609193303145,1.1010893902964722
2022-01-21,5739.6558,5695.0172,90657508092255.0,132346808.85,1.4598549158809998e-06,1.5683547144902677e-06,-0.15998826091030888,0,0,0,0,0.0,-0.0,-0.010683319749016928,0.9969946871985456,1.1010893902964722
2022-01-24,5664.6296,5704.3887,90775213255880.0,117286837.32,1.2920579650899657e-06,1.5540590230818994e-06,-0.7284450929285963,0,0,0,0,0.0,0.0,0.0016455613163028904,0.998635303088359,1.1010893902964722
2022-01-25,5679.3794,5531.8751,88194933473168.98,128515534.0,1.4571759276750008e-06,1.5579826196599269e-06,-0.4700822233306536,0,0,0,0,0.0,-0.0,-0.030242258911984732,0.9684343156937125,1.1010893902964722
2022-01-26,5550.5239,5568.443,88796983632254.03,110400235.03,1.2432881221192624e-06,1.5492044805067394e-06,-1.1479609371448156,-1,0,0,0,0.0,0.0,0.006610398705495069,0.9748360526405312,1.1010893902964722
2022-01-27,5566.4717,5433.2418,86905142688090.98,113215606.42999999,1.3027492151567972e-06,1.5434418397162203e-06,-1.6944516290100033,-1,-1,0,1,0.0003,-0.0003,-0.024279892961102445,0.9511671376277955,1.1007590634793833
2022-01-28,5465.5416,5405.9071,86383399373214.0,112413103.68,1.301327621923355e-06,1.5372723906326448e-06,-2.0717507036856033,-1,-1,-1,0,0.0,0.005031011135929853,-0.005031011135929853,0.9463818051662595,1.1062969945857237
2022-02-07,5487.3069,5484.4397,87846052886760.0,113249682.71000001,1.2891835089732165e-06,1.5288138106303998e-06,-2.365323921106964,-1,-1,-1,0,0.0,-0.01452718268133002,0.01452718268133002,0.9601300665361966,1.0902256160455706
2022-02-08,5479.0628,5490.4795,88182562493923.03,120842084.6,1.3703625885030008e-06,1.509645903819481e-06,-2.9064930845198655,-1,-1,-1,0,0.0,-0.0011012610823308844,0.0011012610823308844,0.9611874204124486,1.0890249930036593
2022-02-09,5489.7971,5560.6858,89143745416406.0,126929651.11,1.4238761285728959e-06,1.4888351490960527e-06,-3.017705776750308,-1,-1,-1,0,0.0,-0.012786915969725365,0.012786915969725365,0.9734780431884197,1.0750997219291907
2022-02-10,5563.5507,5544.2881,89039232216324.98,126306899.92,1.4185533362768838e-06,1.4784333622670002e-06,-2.6927410919993418,-1,-1,-1,0,0.0,0.002948862890257198,-0.002948862890257198,0.9706073899123812,1.0782700436025134
2022-02-11,5519.0219,5471.5688,88154299337660.0,132953415.75,1.5081898075185718e-06,1.4676633878652664e-06,-2.4733811390086853,-1,-1,-1,0,0.0,0.0131160752631162,-0.0131160752631162,0.9578768303353536,1.0924127146483678
2022-02-14,5444.0637,5432.6382,87409020553666.0,117179969.25999999,1.3405935510746936e-06,1.4585536297578913e-06,-2.2605436162814554,-1,-1,-1,0,0.0,0.007115070909827437,-0.007115070909827437,0.9510614687646368,1.1001853085758881
2022-02-15,5437.4245,5490.8886,88083706591472.98,113562573.00999999,1.289257428013293e-06,1.445636632751919e-06,-2.171913859795701,-1,-1,-1,0,0.0,-0.010722304312479336,0.010722304312479336,0.9612590392526048,1.0883887868972184
2022-02-16,5514.1017,5522.1106,88594561010719.02,111278532.89,1.256042488618872e-06,1.432323940195841e-06,-2.0909588804545804,-1,-1,-1,0,0.0,-0.005686147047310186,0.005686147047310186,0.9667248995003512,1.0822000482102774
2022-02-17,5517.3466,5532.4855,88688875336137.02,122898767.1,1.3857292319268353e-06,1.4221270331646139e-06,-1.9636261714962315,-1,-1,-1,0,0.0,-0.0018787925037213604,0.0018787925037213604,0.9685411749946933,1.080166818872173
2022-02-18,5501.87,5564.3812,89203101292787.97,109655459.71000001,1.2292785578169758e-06,1.4028498062709383e-06,-1.9924527234251193,-1,-1,-1,0,0.0,-0.005765166488009843,0.005765166488009843,0.9741249761190304,1.073939477326551
2022-02-21,5564.9216,5582.1346,89396331935456.97,121948508.88,1.3641332506578154e-06,1.3906969325550973e-06,-1.8956534085049739,-1,-1,-1,0,0.0,-0.0031905434516241726,0.0031905434516241726,0.9772329641826505,1.070513026759726
2022-02-22,5549.0482,5518.6348,88446952649868.0,131266998.39,1.4841325162399012e-06,1.379136934956793e-06,-1.810191720809596,-1,-1,-1,0,0.0,0.011375540819098195,-0.011375540819098195,0.9661164107088224,1.0826906913930074
2022-02-23,5526.4236,5601.3209,89481272450260.98,138289152.81,1.5454535795394432e-06,1.3795734768908904e-06,-1.5964148907208786,-1,-1,-1,0,0.0,-0.014983071537910009,0.014983071537910009,0.9805918020044215,1.0664686593104367
2022-02-24,5570.0058,5483.3493,87731825582283.03,181009837.43,2.063217495231901e-06,1.4012228618404842e-06,-1.1484324326870599,-1,-1,-1,0,0.0,0.021061389287658883,-0.021061389287658883,0.9599391763301195,1.0889299709072615
2022-02-25,5524.3468,5536.7465,88430096324886.0,136715564.65,1.5460298058221782e-06,1.4055316063375429e-06,-0.986356659913089,0,-1,-1,0,0.0,-0.00973806282959222,0.00973806282959222,0.9692871243418092,1.0783259024335405
2022-02-28,5534.0108,5554.6762,88720760994272.98,126927525.4,1.4306406299670188e-06,1.4124607395813956e-06,-0.7901995194125991,0,0,-1,1,0.0003,-0.0035383097185322284,0.0032383097185322285,0.9724259762566134,1.0745104514132149
2022-03-01,5569.8676,5588.5827,89266659502296.98,129175239.74000001,1.4470715097911345e-06,1.4119555186872023e-06,-0.7205697467911502,0,0,0,0,0.0,0.0,0.006104136187092157,0.9783617968475499,1.0745104514132149
2022-03-02,5562.6135,5564.6021,88981300609278.0,121332818.82,1.3635765940619295e-06,1.4179699422843354e-06,-0.5361964121649363,0,0,0,0,0.0,-0.0,-0.004290998503073018,0.9741636478418132,1.0745104514132149
2022-03-03,5584.6471,5532.5323,88677143079084.0,135289363.77,1.525639630150763e-06,1.429114463034034e-06,-0.23297640945208056,0,0,0,0,0.0,-0.0,-0.005763179365511184,0.9685493680079401,1.0745104514132149
2022-03-04,5494.4759,5464.8654,87706604571545.97,136614350.32,1.5576289948444866e-06,1.4419295316800906e-06,0.16342338607574933,0,0,0,0,0.0,-0.0,-0.012230728413460845,0.9567033037328059,1.0745104514132149
2022-03-07,5439.3028,5323.1469,85615254210819.02,137875903.2,1.610412822702066e-06,1.4579909973665329e-06,0.7414045359200262,0,0,0,0,0.0,-0.0,-0.025932660665347718,0.9318934415996859,1.0745104514132149
2022-03-08,5327.0833,5184.9606,83437660481538.0,148704284.07,1.7822202014269484e-06,1.4785838780127304e-06,1.48629336303405,1,0,0,0,0.0,-0.0,-0.02595951278368802,0.9077019418894439,1.0745104514132149
2022-03-09,5199.5778,5128.0127,82504849202495.02,157291271.12,1.9064488044084976e-06,1.5027125118045104e-06,2.1167417997508915,1,1,0,1,0.0003,-0.0003,-0.010983285003168586,0.8977323927637425,1.074188098277791
2022-03-10,5239.9505,5220.4951,83787505646606.0,142766604.65000004,1.7039128154996354e-06,1.5169804857656482e-06,2.2451045210202887,1,1,1,0,0.0,0.018034744726743712,0.018034744726743712,0.9139227673001654,1.0935608064187372
2022-03-11,5150.4247,5248.107,84206372278698.98,140679216.7,1.6706481100312938e-06,1.5251034008912841e-06,2.130016046879623,1,1,1,0,0.0,0.005289134358156922,0.005289134358156922,0.9187566276093946,1.0993447964527003
2022-03-14,5192.7674,5098.4115,81927605965204.0,131365860.5,1.6034382910663011e-06,1.5382456378908646e-06,2.0798509288567106,1,1,1,0,0.0,-0.028523713407520024,-0.028523713407520024,0.8925502768722046,1.067987400542635
2022-03-15,5048.0218,4854.0465,78043640890140.97,152757603.05,1.9573356817761876e-06,1.5716495505790091e-06,2.2659136685336776,1,1,1,0,0.0,-0.047929634553821265,-0.047929634553821265,0.8497706682808078,1.0167991547265411
2022-03-16,4937.2964,5040.985,80808289012402.0,158925414.75,1.9666969402805823e-06,1.6071822731620946e-06,2.327641139404407,1,1,1,0,0.0,0.038511888998179034,0.038511888998179034,0.8824969419315467,1.055958010906812
2022-03-17,5120.1915,5135.6334,82184446668987.02,164880021.56,2.0062192816614636e-06,1.6382067756488263e-06,2.266534447316564,1,1,1,0,0.0,0.01877577497255012,0.01877577497255012,0.899066505927217,1.07578444090006
2022-03-18,5114.1889,5179.1397,82971576195974.0,130251841.00999999,1.569836888506888e-06,1.655234692183322e-06,2.0799474185439566,1,1,1,0,0.0,0.008471457483705924,0.008471457483705924,0.9066829096072035,1.0848979030527772
2022-03-21,5191.7777,5200.595,83215617628556.0,136987716.88,1.6461779745655789e-06,1.66933692837871e-06,1.9225068014275581,1,1,1,0,0.0,0.004142637820717665,0.004142637820717665,0.9104389685199407,1.089392242137581
2022-03-22,5191.4254,5191.6661,83228698949986.0,130900337.27000001,1.5727788481790515e-06,1.6737692449756676e-06,1.7314776820406677,1,1,1,0,0.0,-0.00171689970089961,-0.00171689970089961,0.9088758361272015,1.0875218649228926
2022-03-23,5204.6198,5216.8666,83563784258175.02,128225118.97,1.5344580204008148e-06,1.673219467018736e-06,1.5438622721746376,1,1,1,0,0.0,0.004854029422269646,0.004854029422269646,0.9132875461769528,1.09280072805259
2022-03-24,5187.785,5174.9143,83000770501088.98,125599331.58,1.5132309112522288e-06,1.6457201378197526e-06,1.1457497458926802,1,1,1,0,0.0,-0.008041666236970668,-0.008041666236970668,0.9059431925522159,1.0840127893340725
2022-03-25,5174.8643,5103.0681,81968583001094.0,123469178.05,1.5062987980206038e-06,1.6437335874296738e-06,1.0229220098351344,1,1,1,0,0.0,-0.013883553588510678,-0.013883553588510678,0.8933654816902707,1.068962839682722
2022-03-28,5059.5652,5078.4427,81797534121716.0,119848946.53,1.4651902140676136e-06,1.6454610666347034e-06,0.946774624827792,0,1,1,0,0.0,-0.004825606775657354,-0.004825606775657354,0.8890544511686878,1.063804445360623
2022-03-29,5087.0308,5053.1124,81491750316536.0,119329029.1,1.4643080880763238e-06,1.6463228955489629e-06,0.871119766431758,0,0,1,1,0.0003,-0.0052878085658029424,-0.0049878085658029425,0.8846200177616833,1.058179251102106
2022-03-30,5078.3065,5174.746,83241254573836.98,128274083.77000001,1.5409917165078024e-06,1.6551936516712567e-06,0.8902160613870584,0,0,0,0,0.0,0.0,0.024071026007654206,0.9059137292161163,1.058179251102106
2022-03-31,5156.3426,5134.6166,82769097079874.0,136440798.85000002,1.648450975831374e-06,1.6613342189552868e-06,0.8880774652831732,0,0,0,0,0.0,-0.0,-0.0077548540546723554,0.8988885004599214,1.058179251102106
2022-04-01,5104.1627,5170.979,83404075691764.0,127226795.7,1.5254266010955075e-06,1.6597240992678382e-06,0.7980059143246103,0,0,0,0,0.0,0.0,0.007081814054042512,0.9052542616754957,1.058179251102106
2022-04-06,5158.3998,5167.5543,83463288934580.98,132159277.15,1.5834419999143244e-06,1.658375558128451e-06,0.7128283738278817,0,0,0,0,0.0,-0.0,-0.0006622923821583138,0.9046547186740717,1.058179251102106
2022-04-07,5140.5931,5076.5206,82107072472850.0,128071607.62,1.5598121302199504e-06,1.6472551545681012e-06,0.46002012414603694,0,0,0,0,0.0,-0.0,-0.017616399309050346,0.8887179599130927,1.058179251102106
2022-04-08,5080.6032,5077.997,82263394347813.97,127163012.62,1.5458031318565349e-06,1.6292228709405032e-06,0.024009962537548928,0,0,0,0,0.0,0.0,0.00029082911630462505,0.8889764249720182,1.058179251102106
2022-04-11,5050.7255,4916.1682,79939265851770.0,131785109.66,1.6485654234599408e-06,1.6264555013385185e-06,-0.17254837653123392,0,0,0,0,0.0,-0.0,-0.03186862851632255,0.8606459655248165,1.058179251102106
2022-04-12,4913.115,5001.971,81232206297314.0,126432316.67,1.5564309087857507e-06,1.620744641276241e-06,-0.5343096108907065,0,0,0,0,0.0,0.0,0.017453186406437338,0.8756669799910693,1.058179251102106
2022-04-13,4973.6096,4933.0215,80306486718562.0,120343090.10000001,1.498547564678657e-06,1.6155001049568588e-06,-1.0963544085482844,-1,0,0,0,0.0,-0.0,-0.013784466163438314,0.8635963781349423,1.058179251102106
2022-04-14,4963.6035,4993.4482,81227824225185.97,118247797.75999999,1.4557548338631406e-06,1.5904210625612068e-06,-2.413890535251677,-1,-1,0,1,0.0003,-0.0003,0.012249429685234459,0.8741749412453294,1.0578617973267754
2022-04-15,4962.5122,4957.7195,80710163964912.0,124261354.82000001,1.53959983124333e-06,1.5690662071093438e-06,-2.761458380362793,-1,-1,-1,0,0.0,0.007155115777510157,-0.007155115777510157,0.8679201183309209,1.0654309209632535
2022-04-18,4918.6557,4957.229,80507819634619.02,108907303.73,1.35275435633794e-06,1.5363929608431676e-06,-2.8722562924571564,-1,-1,-1,0,0.0,9.893661793491937e-05,-9.893661793491937e-05,0.8678342492497755,1.0655363310952168
2022-04-19,4952.6093,4947.5472,80460132466622.0,109618202.08000001,1.3623915188739457e-06,1.5260206923615208e-06,-2.4762825237652466,-1,-1,-1,0,0.0,0.001953066925090674,-0.001953066925090674,0.8661393108811049,1.0676173948609613
2022-04-20,4943.367,4867.2415,79270234736380.0,115111474.08000001,1.4521399420957078e-06,1.516318790738027e-06,-2.2248175294670447,-1,-1,-1,0,0.0,0.016231416650254515,-0.016231416650254515,0.8520806428490293,1.084946337620009
2022-04-21,4843.0862,4731.3344,77310279000046.0,121881499.66,1.5765238624986398e-06,1.5165060414540067e-06,-1.9084578956823168,-1,-1,-1,0,0.0,0.027922818294510376,-0.027922818294510376,0.8282881498864862,1.1152410970646671
2022-04-22,4698.6615,4718.911,77343625114717.02,107831817.07,1.3941914011667092e-06,1.5094927104923014e-06,-1.7840808693701824,-1,-1,-1,0,0.0,0.002625770860753329,-0.002625770860753329,0.826113254998207,1.1181694646400542
2022-04-25,4630.7786,4432.8927,73084864448162.0,126598903.30000001,1.7322178026312783e-06,1.5204420550612537e-06,-1.407406844020457,-1,-1,-1,0,0.0,0.06061108166693541,-0.06061108166693541,0.7760416370333728,1.1859429253788258
2022-04-26,4436.7904,4351.27,71896750982793.0,119583135.22,1.6632620192895747e-06,1.5282902161247024e-06,-1.143284376904488,-1,-1,-1,0,0.0,0.0184129654209767,-0.0184129654209767,0.7617524092054392,1.207779651455078
2022-04-27,4308.2675,4503.9459,73966467720684.0,126320322.56,1.707805258958929e-06,1.5404209683692682e-06,-0.842710670104966,0,-1,-1,0,0.0,-0.03508766406129693,0.03508766406129693,0.7884805218375233,1.165401484784752
2022-04-28,4481.137,4501.3632,74075192376720.98,116503703.61000001,1.5727762543970482e-06,1.5458443766853044e-06,-0.6705293381001416,0,0,-1,1,0.0003,0.0002734305112323757,-0.0005734305112323757,0.7880283830487892,1.1657201411085278
2022-04-29,4527.3503,4647.0227,76223218769463.02,130744787.19,1.7152881930299659e-06,1.5545592005114124e-06,-0.44372367300268584,0,0,0,0,0.0,0.0,0.03235897516556774,0.8135281739256275,1.1657201411085278
2022-05-05,4630.0437,4676.8468,76685012248248.03,123676026.55,1.6127796413415262e-06,1.55277563378692e-06,-0.40023198340170446,0,0,0,0,0.0,0.0,0.006417894192769946,0.8187493116687196,1.1657201411085278
2022-05-06,4574.7768,4580.5537,75157265966358.0,106012278.69,1.4105393181472749e-06,1.5470312696395086e-06,-0.43464378866157943,0,0,0,0,0.0,-0.0,-0.020589320992939086,0.8018918192780243,1.1657201411085278
2022-05-09,4561.4561,4587.4413,75253676199403.02,95475067.19,1.2687096765480993e-06,1.5312946534711973e-06,-0.6966575219159468,0,0,0,0,0.0,0.0,0.001503661009366608,0.8030975927404027,1.1657201411085278
2022-05-10,4523.8766,4651.7187,76140226759504.0,118599663.22999999,1.5576478857175994e-06,1.5311864412460797e-06,-0.6284976351597196,0,0,0,0,0.0,0.0,0.014011601630739001,0.8143502762804867,1.1657201411085278
2022-05-11,4654.4629,4703.8688,76856946199888.98,144673066.87,1.8823681400733169e-06,1.5480146916569186e-06,-0.09604520532514,0,0,0,0,0.0,0.0,0.011210931563853999,0.8234799014968729,1.1657201411085278
2022-05-12,4675.5231,4704.5158,76850823507858.0,113546934.61000001,1.4774979554824138e-06,1.5394613182580424e-06,-0.25038349024517303,0,0,0,0,0.0,0.0,0.00013754635333373955,0.8235931681543674,1.1657201411085278
2022-05-13,4728.4854,4739.1925,77484567533272.98,104680859.9,1.3509897936133999e-06,1.5291892624994247e-06,-0.5281176476274518,0,0,0,0,0.0,0.0,0.007370939215466166,0.8296638233351065,1.1657201411085278
2022-05-16,4770.4438,4721.8011,77233174353097.02,109029440.19,1.411691816414742e-06,1.524846475086229e-06,-0.6920661939751946,0,0,0,0,0.0,-0.0,-0.003669696894565977,0.8266192085790799,1.1657201411085278
2022-05-17,4723.7603,4759.935,77749628504996.98,108069731.92999999,1.3899710391935099e-06,1.5215572853527474e-06,-0.8721577935747116,0,0,0,0,0.0,0.0,0.008076134337806185,0.8332950963537755,1.1657201411085278
2022-05-18,4765.8488,4755.4625,77646175167379.03,106309734.59,1.3691561028065064e-06,1.5130350989309064e-06,-1.4135553895747068,-1,0,0,0,0.0,-0.0,-0.0009396136711952163,0.8325121208891015,1.1657201411085278
2022-05-19,4687.8644,4778.5435,77945452161486.98,110732750.44,1.4206441475326162e-06,1.5164295884906402e-06,-1.0514475046372862,-1,-1,0,1,0.0003,-0.0003,0.0048535762820125505,0.8365527819735369,1.1653704250661954
2022-05-20,4799.5145,4857.2587,79161559671694.0,118892479.60999998,1.5018966289077887e-06,1.5234048439923323e-06,-0.5233157276979535,0,-1,-1,0,0.0,-0.01647263439163016,0.01647263439163016,0.8503330101002881,1.1461737041232614
2022-05-23,4865.2065,4868.5237,79304875297282.0,108244063.75999999,1.3649105853106337e-06,1.5190433761530788e-06,-0.8630896618812891,0,0,-1,1,0.0003,-0.0026192093927382195,0.0023192093927382196,0.852305110404268,1.1431716351917123
2022-05-24,4868.0475,4714.1331,77111252715791.02,136098600.04,1.7649641945465298e-06,1.528465392755473e-06,-0.21245770447793058,0,0,0,0,0.0,-0.0,-0.03171199515779288,0.8252768148701658,1.1431716351917123
2022-05-25,4712.4957,4769.1358,78002435672371.02,106290239.5,1.3626528272327875e-06,1.5268884640587771e-06,-0.43057953791660514,0,0,0,0,0.0,0.0,0.011667617106525974,0.8349058287529643,1.1431716351917123
2022-05-26,4774.8286,4792.1577,78381748550402.0,114610784.75,1.462212656257618e-06,1.5133882067400942e-06,-1.4631575684837796,-1,0,0,0,0.0,0.0,0.0048272687055797014,0.8389361435322096,1.1431716351917123
2022-05-27,4817.2549,4795.2924,78492465353330.0,112991048.03999999,1.4395145767351849e-06,1.5022008346123746e-06,-2.0028087630907283,-1,-1,0,1,0.0003,-0.0003,0.0006541312277767997,0.8394849178618047,1.1428286837011548
2022-05-30,4815.5912,4834.6686,79045245684801.02,112243970.99,1.4199964845144697e-06,1.4878103958901517e-06,-2.3997102957760834,-1,-1,-1,0,0.0,-0.008211428358362305,0.008211428358362305,0.8463782881227525,1.1334444278390612
2022-05-31,4836.5106,4901.9946,80038230333910.0,125997737.33,1.5742194299443202e-06,1.4878825546675151e-06,-2.0294768390564375,-1,-1,-1,0,0.0,-0.0139256701069439,0.0139256701069439,0.8581646729488299,1.1176604546524207
2022-06-01,4892.1721,4904.7429,80044211550195.02,122064785.75999999,1.5249670575298782e-06,1.4783664978925108e-06,-2.184102885935913,-1,-1,-1,0,0.0,-0.0005606493324166184,0.0005606493324166184,0.8586458023998222,1.1170338390646513
2022-06-02,4884.4175,4931.2084,80397238495472.0,118701116.37,1.4764327555440265e-06,1.4715491536026357e-06,-2.1710691887713964,-1,-1,-1,0,0.0,-0.005395899548577887,0.005395899548577887,0.8632789688973798,1.111006436676696
2022-06-06,4933.515,5027.5473,81691688836901.97,146664168.80999997,1.7953377007888284e-06,1.4907890727347136e-06,-1.1430500767944205,-1,-1,-1,0,0.0,-0.019536570387088004,0.019536570387088004,0.8801444792369362,1.089301181226054
2022-06-07,5028.5585,5031.3423,81773146792179.02,139462719.76999998,1.7054830985584443e-06,1.5126277438352307e-06,-0.03371797358732801,0,-1,-1,0,0.0,-0.000754841232423642,0.000754841232423642,0.8808088485803542,1.0884789317799368
2022-06-08,5035.1875,5061.6596,82293899829703.02,143820087.38,1.7476397117844429e-06,1.522127335138573e-06,0.46758545632036175,0,0,-1,1,0.0003,-0.006325688214455149,0.006025688214455149,0.8861163280784327,1.0815935534294938
2022-06-09,5051.5636,4994.0739,81384801160927.02,129113740.53999999,1.5864601092370515e-06,1.5073319335967595e-06,-0.19231642186250314,0,0,0,0,0.0,-0.0,-0.01335247830573194,0.8742844790314105,1.0815935534294938
2022-06-10,4959.2925,5079.6942,82684849263278.0,137204487.36,1.6593667229545919e-06,1.5164253719703684e-06,0.39809263666431954,0,0,0,0,0.0,0.0,0.01714437986189976,0.8892735442472881,1.0815935534294938
2022-06-13,5035.7823,5058.0435,85226123883212.98,143944908.45999998,1.6889763596107044e-06,1.5333247002702336e-06,1.3606619681726517,1,0,0,0,0.0,-0.0,-0.0042622053902379164,0.8854832777536014,1.0815935534294938
2022-06-14,5004.7918,5084.0897,85844779854795.03,146974652.23000002,1.7120977242717043e-06,1.548344995663082e-06,1.969940029837506,1,1,0,1,0.0003,-0.0003,0.005149461446901427,0.8900430397542695,1.081269075363465
2022-06-15,5089.5026,5111.9643,86296083362810.0,165805405.64,1.9213549349964493e-06,1.5749141904532289e-06,2.610087957382416,1,1,1,0,0.0,0.005482712077247376,0.005482712077247376,0.8949228894776001,1.0871973623817144
2022-06-16,5113.8554,5107.8,86019481942507.02,140762342.92000002,1.636400728547535e-06,1.5882764217402801e-06,2.482190399775179,1,1,1,0,0.0,-0.0008146183649990757,-0.0008146183649990757,0.8941938688565736,1.0863117114439398
2022-06-17,5072.7218,5165.7858,86839486286156.97,142578307.33,1.641860326766216e-06,1.5993372307019602e-06,2.3104774884424764,1,1,1,0,0.0,0.011352402208387069,0.011352402208387069,0.9043451173081072,1.0986439589159327
2022-06-20,5179.3991,5200.6789,87228300101047.02,150441421.48,1.7246859253903334e-06,1.6104766955260874e-06,2.1767217956646876,1,1,1,0,0.0,0.006754654829087325,0.006754654829087325,0.9104536564218939,1.1060649196384718
2022-06-21,5198.4496,5177.676,86974226519482.03,144448010.29,1.660813968350083e-06,1.62527186467806e-06,2.117839561756164,1,1,1,0,0.0,-0.0044230571512499095,-0.0044230571512499095,0.9064266678659755,1.101172731285918
2022-06-22,5182.5904,5111.0577,85878761140024.0,132896204.78999999,1.5474862821241073e-06,1.6143979690569387e-06,1.6448534455113104,1,1,1,0,0.0,-0.012866448190269164,-0.012866448190269164,0.8947641761055996,1.0870045493902907
2022-06-23,5117.2124,5208.3683,87379088044876.0,139900495.39,1.6010752517598963e-06,1.6263190902832944e-06,1.6569687751844502,1,1,1,0,0.0,0.019039229394729684,0.019039229394729684,0.9117997965086604,1.1077002783592471
2022-06-24,5220.5797,5269.8087,88224671826289.97,149718356.53,1.69701233714746e-06,1.6380590743277865e-06,1.644946849309718,1,1,1,0,0.0,0.011796477603167821,0.011796477603167821,0.9225558223867478,1.1207672398839348
2022-06-27,5294.5285,5322.6636,89041466735665.02,155988508.88,1.7518636495856346e-06,1.6536765279703089e-06,1.6803788754053774,1,1,1,0,0.0,0.010029756867645068,0.010029756867645068,0.9318088329821173,1.1320082628051922
2022-06-28,5321.7087,5386.1106,89903900571139.02,156562282.87,1.7414403810668443e-06,1.6697487227979275e-06,1.7120060000305302,1,1,1,0,0.0,0.011920159673438624,0.011920159673438624,0.9429161430563846,1.1455019820494818
2022-06-29,5368.6836,5281.5284,88414982520240.03,166988318.39000002,1.8886880213064896e-06,1.685472152366036e-06,1.7270467215331808,1,1,1,0,0.0,-0.01941701679872665,-0.01941701679872665,0.9246075244668682,1.1232597508210524
2022-06-30,5282.5564,5350.8294,89392810352919.02,145329913.11,1.6257449848175004e-06,1.6905110487304173e-06,1.6178670319532922,1,1,1,0,0.0,0.013121391148819717,0.013121391148819717,0.9367396614545399,1.1379984813733013
2022-07-01,5353.5119,5336.141,89148401940688.98,137106966.16,1.5379632520077944e-06,1.6935875735536056e-06,1.5232870368906792,1,1,1,0,0.0,-0.002745069764324759,-0.002745069764324759,0.9341682457328372,1.134874596150236
2022-07-04,5322.9976,5381.5624,89862851754852.98,146306377.88,1.6281074439872628e-06,1.685226060713527e-06,1.2796301593868775,1,1,1,0,0.0,0.008512031447444945,0.008512031447444945,0.9421199152177195,1.1445346844015731
2022-07-05,5389.8842,5364.211,89629600067188.0,153587647.93,1.7135817611020006e-06,1.685630993840705e-06,1.1743916067825686,1,1,1,0,0.0,-0.0032242309408136993,-0.0032242309408136993,0.9390823030371178,1.1408444402592912
2022-07-06,5346.7979,5293.9007,88494108558537.02,142608478.08999997,1.6115025103130726e-06,1.6788241337671367e-06,0.9708043828757004,0,1,1,0,0.0,-0.013107295742095126,-0.013107295742095126,0.9267734735650425,1.1258910547850878
