date,close,net_top20,factor_ma,z,signal_raw,pos,ret,strat_ret,index_nav,strat_nav
2021-07-09,5752.113,-47478,-47959.2,-0.2730340719256014,0,0,0.0005457842200158325,0.0,1.1156110288318875,1.3613044005742347
2021-07-12,5839.8959,-45570,-47374.0,-0.15164660640872132,0,0,0.015260983224773206,0.0,1.1326363500282628,1.3613044005742347
2021-07-13,5861.0727,-43160,-46100.8,0.10676285544317698,0,0,0.0036262290223356697,0.0,1.1367435488324875,1.3613044005742347
2021-07-14,5798.9801,-39752,-44200.0,0.4883451061084854,0,0,-0.010594067533064355,-0.0,1.124700810908381,1.3613044005742347
2021-07-15,5845.1459,-46626,-44517.2,0.4208304173495654,0,0,0.007961020593949097,0.0,1.1336545772260538,1.3613044005742347
2021-07-16,5795.5313,-42596,-43540.8,0.6100407916199584,0,0,-0.008488171355996554,-0.0,1.1240319229160491,1.3613044005742347
2021-07-19,5798.3069,-45144,-43455.6,0.6165452562546648,0,0,0.0004789207160351694,0.0,1.1245702450894184,1.3613044005742347
2021-07-20,5805.9297,-46654,-44154.4,0.46639262786241825,0,0,0.0013146596293480695,0.0,1.1260486721910035,1.3613044005742347
2021-07-21,5875.6775,-45744,-45352.8,0.21666445828631975,0,0,0.01201320091767566,0.0,1.139576121133116,1.3613044005742347
2021-07-22,5898.5265,-45584,-45144.4,0.2504481037335196,0,0,0.003888743042823606,0.0,1.1440076398459402,1.3613044005742347
2021-07-23,5833.6449,-45362,-45697.6,0.13132271659377068,0,0,-0.010999628466533129,-0.0,1.1314239808447595,1.3613044005742347
2021-07-26,5694.9198,-48730,-46414.8,-0.018754630213553992,0,0,-0.02378017558113632,-0.0,1.104518519923563,1.3613044005742347
2021-07-27,5517.6481,-53732,-47830.4,-0.30726822787874214,0,0,-0.031128041522200056,-0.0,1.0701370215733434,1.3613044005742347
2021-07-28,5481.8945,-51176,-48916.8,-0.524683447605576,0,0,-0.006479862316699725,-0.0,1.063202681013545,1.3613044005742347
2021-07-29,5618.9424,-46180,-49036.0,-0.5414202545907638,0,0,0.02500009805004444,0.0,1.0897828522859538,1.3613044005742347
2021-07-30,5607.7476,-46208,-49205.2,-0.5666966283739464,0,0,-0.0019923322225193774,-0.0,1.0876116427937954,1.3613044005742347
2021-08-02,5727.72,-47824,-49024.0,-0.5197273898006418,0,0,0.02139404419699642,0.0,1.1108800543488937,1.3613044005742347
2021-08-03,5699.8084,-46604,-47598.4,-0.22052787760864012,0,0,-0.00487307340442622,-0.0,1.1054666543005385,1.3613044005742347
2021-08-04,5780.6158,-45546,-46472.4,0.019700803804579368,0,0,0.014177213395453636,0.0,1.1211390909601153,1.3613044005742347
2021-08-05,5748.7541,-42044,-45645.2,0.2004583897223659,0,0,-0.005511817616386083,-0.0,1.1149595767681424,1.3613044005742347
2021-08-06,5738.1969,-40382,-44480.0,0.4547943119539386,0,0,-0.0018364326976518797,-0.0,1.1129120285448053,1.3613044005742347
2021-08-09,5785.8298,-39940,-42903.2,0.7945978386420175,0,0,0.008301022225291721,0.0,1.1221503360285503,1.3613044005742347
2021-08-10,5837.2584,-40690,-41720.4,1.0481060885688078,1,0,0.00888871636009747,0.0,1.1321248120788963,1.3613044005742347
2021-08-11,5841.8049,-39930,-40597.2,1.2780679525706635,1,1,0.0007788759188731564,-0.0003,1.1330065968321834,1.3608960092540625
2021-08-12,5824.1754,-40898,-40368.0,1.3124943015837793,1,1,-0.003017817318753613,-0.003017817318753613,1.1295873899020012,1.356789073708313
2021-08-13,5804.7324,-41082,-40508.0,1.2644703113454085,1,1,-0.00333832665822531,-0.00333832665822531,1.1258164582054961,1.3522596685739638
2021-08-16,5779.8252,-40944,-40708.8,1.202810729465773,1,1,-0.00429084379496969,-0.00429084379496969,1.1209857556415304,1.3464573335658754
2021-08-17,5646.55,-40372,-40645.2,1.1951764777928575,1,1,-0.023058690425447503,-0.023058690425447503,1.095137292130856,1.3154097907401063
2021-08-18,5703.6281,-42692,-41197.6,1.0642805144918592,1,1,0.010108491025493382,0.010108491025493382,1.106207477620044,1.328706598804649
2021-08-19,5694.725,-43076,-41633.2,0.96026658690107,0,1,-0.0015609538076298834,-0.0015609538076298834,1.1044807388458242,1.326632549180022
2021-08-20,5626.2403,-46062,-42629.2,0.7417253434722537,0,0,-0.012025988963470624,-0.012325988963470624,1.0911982656700985,1.3102804910202481
2021-08-23,5730.8049,-42272,-42894.8,0.675298355766068,0,0,0.018585164234808715,0.0,1.1114783646503157,1.3102804910202481
2021-08-24,5786.1531,-40748,-42970.0,0.6489504607785109,0,0,0.00965801505474384,0.0,1.1222130394291305,1.3102804910202481
2021-08-25,5816.8131,-39638,-42359.2,0.7776942358754871,0,0,0.005298857370365839,0.0,1.1281594862642301,1.3102804910202481
2021-08-26,5733.4157,-36600,-41064.0,1.0728186886615463,1,0,-0.01433730095264718,-0.0,1.111984724187076,1.3102804910202481
2021-08-27,5757.1462,-42382,-40328.0,1.2460517753773626,1,1,0.00413898123591494,-0.0003,1.1165872080951103,1.309887406872942
2021-08-30,5762.8429,-40372,-39948.0,1.3398029660288016,1,1,0.0009895006661460037,0.0009895006661460037,1.1176920718813306,1.3111835413346191
2021-08-31,5759.2564,-44774,-40753.2,1.1411785854497034,1,1,-0.0006223490839910584,-0.0006223490839910584,1.1169964772442111,1.3103675274587254
2021-09-01,5761.8693,-49166,-42658.8,0.6442049305298257,0,1,0.0004536870419591388,0.0004536870419591388,1.1175032440718509,1.3109620242261375
2021-09-02,5798.4843,-50268,-45392.4,-0.11207851003102405,0,0,0.006354708531830067,0.006054708531830067,1.124604651471302,1.3188995171791247
2021-09-03,5767.876,-46218,-46159.6,-0.3516831542794824,0,0,-0.005278672566208398,-0.0,1.11866823174975,1.3188995171791247
2021-09-06,5861.8134,-42544,-46594.0,-0.4972147819702798,0,0,0.016286307125881416,0.0,1.1368872061439932,1.3188995171791247
2021-09-07,5943.952,-42780,-46195.2,-0.39807614332601116,0,0,0.014012489718625343,0.0,1.1528178264313227,1.3188995171791247
2021-09-08,5943.7554,-35004,-43362.8,0.41879358039543546,0,0,-3.307563721921536e-05,-0.0,1.1527796962471157,1.3188995171791247
2021-09-09,5954.4153,-36152,-40539.6,1.22951644621422,1,0,0.0017934620930060152,0.0,1.1548471629339219,1.3188995171791247
2021-09-10,5980.3584,-36814,-38658.8,1.7427484507156434,1,1,0.004356951722866986,-0.0003,1.1598787762701148,1.318503847323971
2021-09-13,5981.7623,-34310,-37012.0,2.157988326780645,1,1,0.0002347518168810403,0.0002347518168810403,1.160151059920206,1.3188133684976948
2021-09-14,5920.5741,-30788,-34613.6,2.729297664621581,1,1,-0.01022912595507186,-0.01022912595507186,1.148283728601372,1.3053230604400994
2021-09-15,5910.0093,-34032,-34419.2,2.6779191997408947,1,1,-0.0017844215479035919,-0.0017844215479035919,1.1462347063729488,1.3029938138440746
2021-09-16,5807.1013,-32218,-33632.4,2.771982460084518,1,1,-0.017412493750221247,-0.017412493750221247,1.126275901711943,1.2803054422039377
2021-09-17,5827.8096,-34626,-33194.8,2.7687010085971044,1,1,0.003566030439317247,0.003566030439317247,1.1302922358605172,1.2848710503824605
2021-09-22,5824.6654,-34026,-33138.0,2.6757704960438393,1,1,-0.00053951659642415,-0.00053951659642415,1.129682424440461,1.2841778411265143
2021-09-23,5854.0768,-34628,-33906.0,2.406971883193584,1,1,0.005049457433211613,0.005049457433211613,1.1353867077557205,1.2906622424719563
2021-09-24,5807.9642,-34686,-34036.8,2.3037759110734295,1,1,-0.007877006328307679,-0.007877006328307679,1.1264432594736522,1.2804956878202969
2021-09-27,5743.7954,-33488,-34290.8,2.18273854449239,1,1,-0.011048415208895435,-0.011048415208895435,1.1139978466337257,1.266348239788058
2021-09-28,5752.7466,-33870,-34139.6,2.157035253668551,1,1,0.0015584120562512904,0.0015584120562512904,1.1157339143085576,1.2683217321523563
2021-09-29,5639.4675,-34012,-34136.8,2.1021016579492082,1,1,-0.01969130710537481,-0.01969130710537481,1.093763655154026,1.2433468194161232
2021-09-30,5723.4586,-35592,-34329.6,2.0112528082735928,1,1,0.014893445170133468,0.014893445170133468,1.1100535641811473,1.261864537098557
2021-10-08,5769.2936,-33234,-34039.2,2.0269244452980466,1,1,0.008008269685046754,0.008008269685046754,1.1189431724879573,1.271969888617639
2021-10-11,5757.8935,-32548,-33851.2,2.0243012676831045,1,1,-0.0019759958134215605,-0.0019759958134215605,1.1167321454636645,1.269456481442932
2021-10-12,5668.4526,-34412,-33959.6,1.9636737109705915,1,1,-0.015533614854112976,-0.015533614854112976,1.0993852584208246,1.2497372333861403
2021-10-13,5723.2498,-36586,-34474.4,1.8257952313988282,1,1,0.009667047405494733,0.009667047405494733,1.1100130678308808,1.261818502465696
2021-10-14,5725.2119,-32988,-33953.6,1.8934331116353127,1,1,0.00034282969791066265,0.00034282969791066265,1.1103936132756023,1.2622510913217144
2021-10-15,5740.9879,-33062,-33919.2,1.8584444902657558,1,1,0.002755531197019989,0.002755531197019989,1.113453337517955,1.2657292635823238
2021-10-18,5736.7267,-31460,-33701.6,1.8573737571074578,1,1,-0.0007422415922527792,-0.0007422415922527792,1.1126268861398165,1.2647897866783615
2021-10-19,5785.588,-33268,-33472.8,1.8568232188856277,1,1,0.008517278677403262,0.008517278677403262,1.1221034393930407,1.2755623537598346
2021-10-20,5779.1086,-29428,-32041.2,2.0724925610194695,1,1,-0.0011199207409861023,-0.0011199207409861023,1.1208467724777327,1.274133825023438
2021-10-21,5782.9815,-28812,-31206.0,2.165117357534725,1,1,0.0006701552554315704,0.0006701552554315704,1.1215979138328422,1.2749876925024006
2021-10-22,5775.4387,-31652,-30924.0,2.1541161568376683,1,1,-0.0013043098962014499,-0.0013043098962014499,1.1201350025742711,1.2733247134375347
2021-10-25,5820.1621,-34724,-31576.8,1.9846474991125187,1,1,0.007743723433511596,0.007743723433511596,1.128809018242402,1.2831849878594503
2021-10-26,5801.9828,-32318,-31386.8,1.9690703128899363,1,1,-0.0031235040687268567,-0.0031235040687268567,1.1252831786811062,1.2791769543289422
2021-10-27,5739.8094,-34790,-32459.2,1.7460225319669156,1,1,-0.010715888368369453,-0.010715888368369453,1.1132247697555555,1.2654694368829624
2021-10-28,5668.0683,-35514,-33799.6,1.4904122330756782,1,1,-0.012498864509333685,-0.012498864509333685,1.0993107241899467,1.2496525058506596
2021-10-29,5740.294,-35686,-34606.4,1.333592476174088,1,1,0.012742559929985298,0.012742559929985298,1.1133187569746126,1.2655762777981179
2021-11-01,5752.862,-33772,-34416.0,1.3472437558100134,1,1,0.00218943489654011,0.00218943489654011,1.1157562959121055,1.2683471746649624
2021-11-02,5694.3365,-30574,-34067.2,1.3876555889471298,1,1,-0.010173284184463283,-0.010173284184463283,1.1044053900331876,1.2554439184125346
2021-11-03,5688.0806,-30716,-33252.4,1.5019577638956305,1,1,-0.001098617898678822,-0.001098617898678822,1.1031920705042997,1.254064665252979
2021-11-04,5749.6737,-30078,-32165.2,1.6552607972693132,1,1,0.010828450637636822,0.010828450637636822,1.1151379313835879,1.2676442425770755
2021-11-05,5702.4807,-29040,-30836.0,1.8379071562853504,1,1,-0.008207944043850723,-0.008207944043850723,1.1059849416416159,1.2572394895664933
2021-11-08,5724.7185,-30406,-30162.8,1.908000608072833,1,1,0.0038996712430785507,0.0038996712430785507,1.1102979193138136,1.2621423102496185
2021-11-09,5755.4128,-30442,-30136.4,1.8746051753348594,1,1,0.005361713418747138,0.005361713418747138,1.1162510185666055,1.2689095556108525
2021-11-10,5736.3645,-31726,-30338.4,1.8078968825987936,1,1,-0.0033096322821536406,-0.0033096322821536406,1.1125566381605705,1.2647099315824697
2021-11-11,5806.4874,-31728,-30668.4,1.7228469218379494,1,1,0.01222427549713756,0.01222427549713756,1.1261568370116144,1.2801700942100998
2021-11-12,5821.3364,-29232,-30706.8,1.6835195997527368,1,1,0.002557312016211455,0.002557312016211455,1.129036771423043,1.2834438885748178
2021-11-15,5806.094,-30076,-30640.8,1.659043043149857,1,1,-0.0026183678373233876,-0.0026183678373233876,1.1260805378535934,1.2800833603759643
2021-11-16,5781.8573,-29702,-30492.8,1.645935207420834,1,1,-0.004174355427245979,-0.004174355427245979,1.1213798774488881,1.2747398374532515
2021-11-17,5825.6561,-30100,-30167.6,1.6580900906242706,1,1,0.007575212899149308,0.007575212899149308,1.1298745687613854,1.2843962631129868
2021-11-18,5787.9008,-31698,-30161.6,1.6243340705662803,1,1,-0.006480866592863177,-0.006480866592863177,1.122552002414574,1.2760722622793796
2021-11-19,5853.5697,-34376,-31190.4,1.4475521365051796,1,1,0.011345892452061301,0.011345892452061301,1.1352883567058158,1.29055044092826
2021-11-22,5914.5817,-33962,-31967.6,1.3126199029979706,1,1,0.01042304151601714,0.01042304151601714,1.1471215143804114,1.3040019017525695
2021-11-23,5913.5347,-33666,-32760.4,1.1791422539853436,1,1,-0.00017702012637677011,-0.00017702012637677011,1.1469184507849663,1.3037710671711258
2021-11-24,5911.978,-37304,-34201.2,0.9552302867276148,0,1,-0.0002632435724102544,-0.0002632435724102544,1.1466165318747186,1.3034278578177985
2021-11-25,5897.3336,-37528,-35367.2,0.7719000479670688,0,0,-0.0024770728172534007,-0.0027770728172534006,1.1437762792317983,1.2998081437446019
2021-11-26,5876.0171,-37750,-36042.0,0.659329285563982,0,0,-0.0036145996556816717,-0.0,1.1396419858867102,1.2998081437446019
2021-11-29,5887.0026,-40888,-37427.2,0.4406663000060528,0,0,0.0018695486777939863,0.0,1.141772602054583,1.2998081437446019
2021-11-30,5891.4479,-40086,-38711.2,0.23643811655309854,0,0,0.0007551041339781683,0.0,1.1426347592664574,1.2998081437446019
2021-12-01,5906.5492,-38284,-38907.2,0.19586418381928422,0,0,0.0025632578368384173,0.0,1.145563626767791,1.2998081437446019
2021-12-02,5887.001,-35156,-38432.8,0.2577906695410077,0,0,-0.003309580490754249,-0.0,1.1417722917377227,1.2998081437446019
2021-12-03,5935.4012,-34678,-37818.4,0.3415111419445312,0,0,0.008221537587644434,0.0,1.1511594155507752,1.2998081437446019
2021-12-06,5887.7699,-30664,-35773.6,0.6434994246352259,0,0,-0.008024950360558614,-0.0,1.1419214183838906,1.2998081437446019
2021-12-07,5869.6931,-32086,-34173.6,0.8750603976074537,0,0,-0.003070228678603737,-0.0,1.1384154584964565,1.2998081437446019
2021-12-08,5960.454,-36794,-33875.6,0.9057224708299555,0,0,0.015462631257501247,0.0,1.1560183569490265,1.2998081437446019
2021-12-09,6015.09,-39272,-34698.8,0.7646543076700163,0,0,0.009166415846846743,0.0,1.1666149019354097,1.2998081437446019
2021-12-10,6008.621,-40530,-35869.2,0.5702586194041297,0,0,-0.0010754618800383753,-0.0,1.1653602520796935,1.2998081437446019
2021-12-13,6043.2789,-46384,-39013.2,0.06485680363161617,0,0,0.005768028970374317,0.0,1.172082083774612,1.2998081437446019
2021-12-14,6021.9375,-50506,-42697.2,-0.534300461411186,0,0,-0.003531427285277222,-0.0,1.1679429611233858,1.2998081437446019
2021-12-15,5992.0469,-51226,-45583.6,-1.0124612095368468,-1,0,-0.004963618436757189,-0.0,1.162145737908473,1.2998081437446019
2021-12-16,6031.2513,-52168,-48162.8,-1.4367759185710332,-1,-1,0.0065427391764907306,-0.0003,1.1697493543566784,1.2994182013014786
2021-12-17,5951.286,-49726,-50002.0,-1.72996581272231,-1,-1,-0.013258492478998463,0.013258492478998463,1.154240241339627,1.316646527750508
2021-12-20,5860.2669,-53490,-51423.2,-1.9412783541903667,-1,-1,-0.015294022165965537,0.015294022165965537,1.1365872655037295,1.3367833489306655
2021-12-21,5918.8192,-55020,-52326.0,-2.0610979023303018,-1,-1,0.009991404998977105,-0.009991404998977105,1.1479433691900571,1.3234270050956103
2021-12-22,5937.9297,-54088,-52898.4,-2.1215241117992467,-1,-1,0.003228769008521093,-0.003228769008521093,1.1516498131640354,1.3191539649965176
2021-12-23,5959.1574,-57422,-53949.2,-2.2474634182594038,-1,-1,0.003574932859174762,-0.003574932859174762,1.155766883923378,1.314438078140741
2021-12-24,5896.6385,-55976,-55199.2,-2.391100809990464,-1,-1,-0.010491231528806377,0.010491231528806377,1.1436414659508107,1.3282281523487949
2021-12-27,5897.1579,-58198,-56140.8,-2.4728942965274405,-1,-1,8.808408383864652e-05,-8.808408383864652e-05,1.1437422025615789,1.3281111565888666
2021-12-28,5939.4153,-59326,-57002.0,-2.5275773805364175,-1,-1,0.007165723000226887,-0.007165723000226887,1.1519379423688045,1.3185942799272399
2021-12-29,5885.3073,-60380,-58260.4,-2.6266241470287346,-1,-1,-0.009109987644743245,0.009109987644743245,1.1414438019463138,1.3306066575258062
2021-12-30,5935.2719,-63380,-59452.0,-2.705793471108552,-1,-1,0.008489718115483935,-0.008489718115483935,1.1511343380695043,1.3193101820808257
2021-12-31,5969.8001,-62484,-60753.6,-2.7868159534730483,-1,-1,0.005817458842955592,-0.005817458842955592,1.1578310147039366,1.3116351493954783
2022-01-04,5958.7424,-60682,-61250.4,-2.7568750489657483,-1,-1,-0.0018522730769494622,0.0018522730769494622,1.1556863954877434,1.3140646558694842
2022-01-05,5868.5773,-63598,-62104.8,-2.771565686774275,-1,-1,-0.015131565345063436,0.015131565345063436,1.1381990512760198,1.3339485110774116
2022-01-06,5855.5322,-62484,-62525.6,-2.728979635136506,-1,-1,-0.0022228726543314092,0.0022228726543314092,1.1356689797297523,1.3369137087449716
2022-01-07,5811.6127,-60836,-62016.8,-2.580203932850114,-1,-1,-0.00750051378762806,0.00750051378762806,1.1271508788891078,1.3469412484502823
2022-01-10,5839.6362,-61236,-61767.2,-2.4690380282137965,-1,-1,0.004821983405742136,-0.004821983405742136,1.1325859817228787,1.3404463201017454
2022-01-11,5787.4922,-59942,-61619.2,-2.378537466353934,-1,-1,-0.008929323371205888,0.008929323371205888,1.1224727552463805,1.352415598755677
2022-01-12,5857.3065,-61996,-61298.8,-2.2748832151177827,-1,-1,0.012062962261962129,-0.012062962261962129,1.1360131017329982,1.3361014604253982
2022-01-13,5768.851,-61398,-61081.6,-2.1894738490595853,-1,-1,-0.015101736608797878,0.015101736608797878,1.1188573310864829,1.356278912763373
2022-01-14,5746.2261,-63234,-61561.2,-2.1821437848233396,-1,-1,-0.003921907499430999,0.003921907499430999,1.1144692761289015,1.3615981132026598
2022-01-17,5814.1059,-59656,-61245.2,-2.095983278660765,-1,-1,0.011812935797983926,-0.011812935797983926,1.1276344301366379,1.3455136421087408
2022-01-18,5823.329,-57126,-60682.0,-1.9903446056208474,-1,-1,0.0015863316146340622,-0.0015863316146340622,1.1294232322829134,1.3433792112803422
2022-01-19,5784.1156,-58954,-60073.6,-1.8874569086802035,-1,-1,-0.006733845880938505,0.006733845880938505,1.121817870302369,1.3524253198487608
2022-01-20,5756.5159,-61890,-60172.0,-1.8600667588190514,-1,-1,-0.004771636998402995,0.004771636998402995,1.1164649626469645,1.3588786025425281
2022-01-21,5695.0172,-62910,-60107.2,-1.8202767963861135,-1,-1,-0.010683319749016928,0.010683319749016928,1.1045374104624328,1.373395937153587
2022-01-24,5704.3887,-61564,-60488.8,-1.826406240069322,-1,-1,0.0016455613163028904,-0.0016455613163028904,1.106354994497499,1.3711359299274395
2022-01-25,5531.8751,-61918,-61447.2,-1.885638471340587,-1,-1,-0.030242258911984732,0.030242258911984732,1.0728963203053383,1.41260217772383
2022-01-26,5568.443,-61250,-61906.4,-1.8946391945853835,-1,-1,0.006610398705495069,-0.006610398705495069,1.0799885927522153,1.4032643141168248
2022-01-27,5433.2418,-57650,-61058.4,-1.7827976824732579,-1,-1,-0.024279892961102445,0.024279892961102445,1.0537665853209799,1.437335421459716
2022-01-28,5405.9071,-59562,-60388.8,-1.690479676846276,-1,-1,-0.005031011135929853,0.005031011135929853,1.0484650738955592,1.444566671971146
2022-02-07,5484.4397,-54902,-59056.4,-1.5412332820784318,-1,-1,0.01452718268133002,-0.01452718268133002,1.0636963175590342,1.4235811880320604
2022-02-08,5490.4795,-56466,-57966.0,-1.418917499609061,-1,-1,0.0011012610823308844,-0.0011012610823308844,1.0648677249169807,1.4220134534721423
2022-02-09,5560.6858,-56038,-56923.6,-1.3042040417369034,-1,-1,0.012786915969725365,-0.012786915969725365,1.0784840990343667,1.403830286934775
2022-02-10,5544.2881,-57396,-56872.8,-1.280023852527773,-1,-1,-0.002948862890257198,0.002948862890257198,1.0753037972969919,1.407969989972136
2022-02-11,5471.5688,-53814,-55723.2,-1.1585709430288935,-1,-1,-0.0131160752631162,0.0131160752631162,1.0612000317609298,1.4264370303288196
2022-02-14,5432.6382,-54952,-55733.2,-1.141987705454528,-1,-1,-0.007115070909827437,0.007115070909827437,1.0536495182854397,1.436586230948013
2022-02-15,5490.8886,-53426,-55125.2,-1.0714287115181196,-1,-1,0.010722304312479336,-0.010722304312479336,1.0649470690591936,1.4211827162086708
2022-02-16,5522.1106,-51044,-54126.4,-0.9684418945209895,0,-1,0.005686147047310186,-0.005686147047310186,1.0710025146914661,1.4131016623032127
2022-02-17,5532.4855,-53452,-53337.6,-0.8861172949543815,0,0,0.0018787925037213604,-0.0021787925037213603,1.0730147061875352,1.4100228069943903
2022-02-18,5564.3812,-54502,-53475.2,-0.886117336372459,0,0,0.005765166488009843,0.0,1.0792008146127894,1.4100228069943903
2022-02-21,5582.1346,-54338,-53352.4,-0.8637194612654204,0,0,0.0031905434516241726,0.0,1.0826440517048397,1.4100228069943903
2022-02-22,5518.6348,-55468,-53760.8,-0.8879775956866932,0,0,-0.011375540819098195,-0.0,1.0703283901021174,1.4100228069943903
2022-02-23,5601.3209,-56564,-54864.8,-0.9722226663727651,0,0,0.014983071537910009,0.0,1.0863651969400736,1.4100228069943903
2022-02-24,5483.3493,-58024,-55779.2,-1.0381856160378145,-1,0,-0.021061389287658883,-0.0,1.0634848366187546,1.4100228069943903
2022-02-25,5536.7465,-59488,-56776.4,-1.1093341976580504,-1,-1,0.00973806282959222,-0.0003,1.0738411187760666,1.409599800152292
2022-02-28,5554.6762,-57800,-57468.8,-1.1520801671410459,-1,-1,0.0032383097185322285,-0.0032383097185322285,1.0773185489071586,1.4050350794202178
2022-03-01,5588.5827,-58670,-58109.2,-1.1882953226956454,-1,-1,0.006104136187092157,-0.006104136187092157,1.0838946480465683,1.396458553947795
2022-03-02,5564.6021,-57972,-58390.8,-1.1929105124048671,-1,-1,-0.004290998503073018,0.004290998503073018,1.0792436577343116,1.4024507555123884
2022-03-03,5532.5323,-58276,-58441.2,-1.1778580068555433,-1,-1,-0.005763179365511184,0.005763179365511184,1.0730237829556983,1.410533330767703
2022-03-04,5464.8654,-57434,-58030.4,-1.1252525323707692,-1,-1,-0.012230728413460845,0.012230728413460845,1.059899920485183,1.427785180854457
2022-03-07,5323.1469,-54508,-57372.0,-1.0544889253772225,-1,-1,-0.025932660665347718,0.025932660665347718,1.0324138955080115,1.464811449452568
2022-03-08,5184.9606,-52794,-56196.8,-0.9446093914735607,0,-1,-0.02595951278368802,0.02595951278368802,1.005612933789514,1.5028372410003243
2022-03-09,5128.0127,-47430,-54088.4,-0.7607353226834795,0,0,-0.010983285003168586,0.010683285003168586,0.9945680003348314,1.5188924795593064
2022-03-10,5220.4951,-43848,-51202.8,-0.51597629853535,0,0,0.018034744726743712,0.0,1.012504780334258,1.5188924795593064
2022-03-11,5248.107,-43986,-48513.2,-0.28986618278111637,0,0,0.005289134358156922,0.0,1.017860054155722,1.5188924795593064
2022-03-14,5098.4115,-46218,-46855.2,-0.14914438911667957,0,0,-0.028523713407520024,-0.0,0.9888269056820213,1.5188924795593064
2022-03-15,4854.0465,-49518,-46200.0,-0.09061206182614166,0,0,-0.047929634553821265,-0.0,0.9414327934556961,1.5188924795593064
2022-03-16,5040.985,-47560,-46226.0,-0.08762330118191942,0,0,0.038511888998179034,0.0,0.9776891486965075,1.5188924795593064
2022-03-17,5135.6334,-45712,-46598.8,-0.11231124587856128,0,0,0.01877577497255012,0.0,0.9960460201455372,1.5188924795593064
2022-03-18,5179.1397,-50606,-47922.8,-0.2145395933522571,0,0,0.008471457483705924,0.0,1.0044839816570146,1.5188924795593064
2022-03-21,5200.595,-47292,-48137.6,-0.22372701253066465,0,0,0.004142637820717665,0.0,1.008645194989732,1.5188924795593064
2022-03-22,5191.6661,-44744,-47182.8,-0.13431376551843163,0,0,-0.00171689970089961,-0.0,1.0069134523561403,1.5188924795593064
2022-03-23,5216.8666,-40644,-45799.6,-0.008433494738995427,0,0,0.004854029422269646,0.0,1.011801039879556,1.5188924795593064
2022-03-24,5174.9143,-38968,-44450.8,0.11477791732971401,0,0,-0.008041666236970668,-0.0,1.0036644736186249,1.5188924795593064
2022-03-25,5103.0681,-41584,-42646.4,0.276222085508524,0,0,-0.013883553588510678,-0.0,0.9897300441142564,1.5188924795593064
2022-03-28,5078.4427,-42922,-41772.4,0.3580587674410082,0,0,-0.004825606775657354,-0.0,0.9849539961073069,1.5188924795593064
2022-03-29,5053.1124,-41364,-41096.4,0.4226020943948163,0,0,-0.0049878085658029425,-0.0,0.9800412341286011,1.5188924795593064
2022-03-30,5174.746,-43254,-41618.4,0.38435237586885407,0,0,0.024071026007654206,0.0,1.0036318321638842,1.5188924795593064
2022-03-31,5134.6166,-44996,-42824.0,0.28728347807895754,0,0,-0.0077548540546723554,-0.0,0.9958488137808298,1.5188924795593064
2022-04-01,5170.979,-43822,-43271.6,0.2558645949472023,0,0,0.007081814054042512,0.0,1.0029012299059645,1.5188924795593064
2022-04-06,5167.5543,-43322,-43351.6,0.2568066058756686,0,0,-0.0006622923821583138,-0.0,1.0022370160613405,1.5188924795593064
2022-04-07,5076.5206,-47924,-44663.6,0.1502269292873215,0,0,-0.017616399309050346,-0.0,0.9845812085840928,1.5188924795593064
2022-04-08,5077.997,-43796,-44772.0,0.14935239938376402,0,0,0.00029082911630462505,0.0,0.9848675534669155,1.5188924795593064
2022-04-11,4916.1682,-43668,-44506.4,0.18116480601228058,0,0,-0.03186862851632255,-0.0,0.9534811752676989,1.5188924795593064
2022-04-12,5001.971,-46246,-44991.2,0.1469237479719752,0,0,0.017453186406437338,0.0,0.970122459954675,1.5188924795593064
2022-04-13,4933.0215,-42366,-44800.0,0.17309871968783225,0,0,-0.013784466163438314,-0.0,0.9567498397310383,1.5188924795593064
2022-04-14,4993.4482,-46152,-44445.6,0.2142813291289943,0,0,0.012249429685234459,0.0,0.9684694796191831,1.5188924795593064
2022-04-15,4957.7195,-44232,-44532.8,0.21601783530514673,0,0,-0.007155115777510157,-0.0,0.9615399683655228,1.5188924795593064
2022-04-18,4957.229,-42864,-44372.0,0.24184298153635958,0,0,-9.893661793491937e-05,-0.0,0.9614448368530435,1.5188924795593064
2022-04-19,4947.5472,-46188,-44360.4,0.25516763981580315,0,0,-0.001953066925090674,-0.0,0.9595670707418866,1.5188924795593064
2022-04-20,4867.2415,-44378,-44762.8,0.23072347153275738,0,0,-0.016231416650254515,-0.0,0.9439919378128108,1.5188924795593064
2022-04-21,4731.3344,-44860,-44504.4,0.26727913257794755,0,0,-0.027922818294510376,-0.0,0.9176330224617809,1.5188924795593064
2022-04-22,4718.911,-42498,-44157.6,0.3128736335061639,0,0,-0.002625770860753329,-0.0,0.9152235284105358,1.5188924795593064
2022-04-25,4432.8927,-49232,-45431.2,0.2036791937669146,0,0,-0.06061108166693541,-0.0,0.859750840386544,1.5188924795593064
2022-04-26,4351.27,-46388,-45471.2,0.2106833683012044,0,0,-0.0184129654209767,-0.0,0.843920277891851,1.5188924795593064
2022-04-27,4503.9459,-46470,-45889.6,0.18051547519744734,0,0,0.03508766406129693,0.0,0.8735314690970366,1.5188924795593064
2022-04-28,4501.3632,-42562,-45430.0,0.23578051716923815,0,0,-0.0005734305112323757,-0.0,0.8730305595001348,1.5188924795593064
