date,open,close,intercept_future,beta_tau,n_contracts,z,signal_raw,pos,pos_prev,turnover_units,cost,strat_ret,index_ret,index_nav,strat_nav,ret_cc
2024-01-10,4219.3236,4204.0047,0.0014425107599941572,-0.008856027030527534,4,-0.4165786573128692,0,0,-1,1,0.0003,0.006093792076363258,-0.006393792076363258,0.7055187853061079,0.9921859944168465,-0.006393792076363258
2024-01-11,4200.4367,4252.1722,0.0019726749589094187,-0.003688447504441648,4,-0.22647923956872124,0,0,0,0,0.0,0.0,0.01145752762835861,0.7136022862810787,0.9921859944168465,0.01145752762835861
2024-01-12,4242.2915,4230.0851,0.0015695749856305158,-0.0019359655265091462,4,-0.5932392296693106,0,0,0,0,0.0,-0.0,-0.00519430986355629,0.7098956148867925,0.9921859944168465,-0.00519430986355629
2024-01-15,4214.4507,4223.3597,0.0005172472575921288,-0.0035782391537218083,4,-1.2529239484462535,-1,0,0,0,0.0,-0.0,-0.0015898970921413014,0.7087669539129602,0.9921859944168465,-0.0015898970921413014
2024-01-16,4217.5623,4228.4192,0.0009938549759513505,-0.007267104687395344,4,-0.8818827249298615,0,-1,0,1,0.0003,-0.0003,0.0011979798926433638,0.709616042472318,0.9918883386185215,0.0011979798926433638
2024-01-17,4218.8386,4127.4226,-0.0019848554793517083,-0.010482294324513182,4,-2.2488547012634865,-1,0,-1,1,0.0003,0.02358519094795527,-0.02388519094795527,0.6926667277981343,1.0152822144838893,-0.02388519094795527
2024-01-18,4106.0156,4147.006,-0.008716945838096318,-0.021987967669186273,4,-3.455819970383344,-1,-1,0,1,0.0003,-0.0003,0.004744704358599083,0.6959532266405747,1.014977629819544,0.004744704358599083
2024-01-19,4136.0614,4117.7214,-0.006974570381380631,-0.014596480536584225,3,-2.316916865767966,-1,-1,-1,0,0.0,0.007061624699843727,-0.007061624699843727,0.6910386661453937,1.0221450209200664,-0.007061624699843727
2024-01-22,4109.0507,3966.8375,-0.010657151887574757,-0.034685039777474856,4,-2.593828475227588,-1,-1,-1,0,0.0,0.03664257130169135,-0.03664257130169135,0.6657172325489354,1.0595990427297988,-0.03664257130169135
2024-01-23,3955.1454,3997.055,-0.0024950471608115986,-0.03212085428066837,4,-0.5922870933437204,0,-1,-1,0,0.0,-0.0076175290770039705,0.0076175290770039705,0.6707883529249395,1.051527516211839,0.0076175290770039705
2024-01-24,4013.728,4052.8873,-0.00048754755583559246,-0.028835269416326047,4,-0.07790837588991346,0,0,-1,1,0.0003,-0.014268359204464376,0.013968359204464376,0.6801581655887661,1.0365239438971503,0.013968359204464376
2024-01-25,4051.5897,4161.7838,0.000805860954682284,-0.026670530726090262,4,0.25709670940217205,0,0,0,0,0.0,0.0,0.02686886950939904,0.6984332465857228,1.0365239438971503,0.02686886950939904
2024-01-26,4147.8,4142.7269,0.0010353147048258165,-0.0246916040559871,4,0.40681175517092755,0,0,0,0,0.0,-0.0,-0.004579022101052099,0.6952351053134972,1.0365239438971503,-0.004579022101052099
2024-01-29,4146.5535,4065.9215,-0.0005838560676322737,-0.028665007066325333,4,0.038357750630763514,0,0,0,0,0.0,-0.0,-0.018539817336257314,0.6823455734552314,1.0365239438971503,-0.018539817336257314
2024-01-30,4040.4275,3971.5299,0.000757575365005498,-0.031959480252679966,4,0.41792243215060404,0,0,0,0,0.0,-0.0,-0.023215303099186735,0.6665047141490799,1.0365239438971503,-0.023215303099186735
2024-01-31,3950.0857,3874.6177,0.0015793468963267755,-0.03558963168087196,4,0.6724312742261112,0,0,0,0,0.0,-0.0,-0.024401729922768567,0.6502408461221619,1.0365239438971503,-0.024401729922768567
2024-02-01,3853.8172,3856.9628,0.0011806150888893294,-0.03592249179601694,4,0.5856674877595187,0,0,0,0,0.0,-0.0,-0.004556552766483257,0.6472779893958835,1.0365239438971503,-0.004556552766483257
2024-02-02,3860.4278,3765.6602,-0.003004437262603044,-0.03441088085777184,4,-0.5150935411309415,0,0,0,0,0.0,-0.0,-0.02367214949545271,0.6319555280657881,1.0365239438971503,-0.02367214949545271
2024-02-05,3739.2775,3666.3675,-0.011579991294932522,-0.05168799652547682,4,-2.3592915732503505,-1,0,0,0,0.0,-0.0,-0.026367939412058505,0.615292162990634,1.0365239438971503,-0.026367939412058505
2024-02-06,3624.3894,3827.7634,-0.003259144599025411,-0.03514003797924206,4,-0.3277316261915805,0,-1,0,1,0.0003,-0.0003,0.044020655321650004,0.6423777272197573,1.036212986713981,0.044020655321650004
2024-02-07,3832.966,3895.0043,-0.0013859850584366264,-0.04243618476480871,4,0.15867176165595112,0,0,-1,1,0.0003,-0.017866629118194845,0.017566629118194843,0.6536621385076157,1.0176993535929055,0.017566629118194843
2024-02-08,3907.2009,3985.3963,0.0007505176454754448,-0.03623400646512714,4,0.7040709742829234,0,0,0,0,0.0,0.0,0.02320716308323445,0.6688317823572977,1.0176993535929055,0.02320716308323445
2024-02-19,4030.8632,4041.5081,-0.006017799631526722,-0.03210264094218038,3,-0.8769300586114064,0,0,0,0,0.0,0.0,0.014079352660612443,0.678248500891732,1.0176993535929055,0.014079352660612443
2024-02-20,4027.3247,4057.9366,-0.003475892024173751,-0.03640272999037345,4,-0.20078108716876455,0,0,0,0,0.0,0.0,0.004064942985020803,0.6810055423775327,1.0176993535929055,0.004064942985020803
2024-02-21,4028.387,4100.0988,0.0035712232656040675,-0.033478219107630484,4,1.4781676056961395,1,0,0,0,0.0,0.0,0.010390058829405913,0.6880812300259868,1.0176993535929055,0.010390058829405913
2024-02-22,4095.2367,4150.6677,0.0024862565852477097,-0.03165393759645007,4,1.123329697085801,1,1,0,1,0.0003,-0.0003,0.012333580839564151,0.696567735500699,1.0173940437868276,0.012333580839564151
2024-02-23,4160.735,4187.6097,0.0020032834430194456,-0.02857743359551263,4,0.9210827490254322,0,1,1,0,0.0,0.008900254771057714,0.008900254771057714,0.7027673658119539,1.0264491099790871,0.008900254771057714
2024-02-26,4189.3435,4182.3255,0.00043334773668075085,-0.029728514091622898,4,0.46698883838869193,0,0,1,1,0.0003,-0.001561865450354671,-0.0012618654503546711,0.701880567953399,1.0248459345776635,-0.0012618654503546711
2024-02-27,4166.3945,4262.1937,0.0032751314399217827,-0.02943988965173772,4,1.1510844477890487,1,0,0,0,0.0,0.0,0.019096600683041087,0.7152841008867912,1.0248459345776635,0.019096600683041087
2024-02-28,4268.8642,4136.2097,0.005036240588571767,-0.032379300926651436,4,1.4693676466833636,1,1,0,1,0.0003,-0.0003,-0.0295584876867514,0.6941413845982,1.0245384807972902,-0.0295584876867514
2024-02-29,4112.4873,4251.4068,0.0017396313189360826,-0.026359028813862508,4,0.5345911810556452,0,1,1,0,0.0,0.027850884833039213,0.027850884833039213,0.7134738363584908,1.0530727840329925,0.027850884833039213
2024-03-01,4255.2625,4286.5038,0.0028443375841077237,-0.027639559601581813,4,0.7945475661910442,0,0,1,1,0.0003,0.007955385017496009,0.008255385017496009,0.7193638375775401,1.0614503834814215,0.008255385017496009
2024-03-04,4291.0124,4296.9008,-0.0002690254341122904,-0.033026831758278065,4,-0.01957109657517038,0,0,0,0,0.0,0.0,0.0024255198374021347,0.7211086688358941,1.0614503834814215,0.0024255198374021347
2024-03-05,4273.073,4286.6745,-0.003084798875406058,-0.039155387483340694,4,-0.7297795143676166,0,0,0,0,0.0,-0.0,-0.002379924619158147,0.7193924845618431,1.0614503834814215,-0.002379924619158147
2024-03-06,4271.6654,4288.036,0.0007884374191342303,-0.03921723860758835,4,0.29249645734962954,0,0,0,0,0.0,0.0,0.000317612172326065,0.7196209723716198,1.0614503834814215,0.000317612172326065
2024-03-07,4290.009,4249.4601,0.0008083605181515158,-0.0388190986144602,4,0.30921011994264336,0,0,0,0,0.0,-0.0,-0.008996169808275778,0.7131471399065682,1.0614503834814215,-0.008996169808275778
2024-03-08,4250.6164,4285.6193,0.0008395377688494628,-0.041640017981354846,4,0.32252929501132704,0,0,0,0,0.0,0.0,0.008509128018403977,0.7192154002159918,1.0614503834814215,0.008509128018403977
2024-03-11,4282.4253,4352.1567,0.0021628585899593263,-0.048230454136046055,4,0.6072656303469953,0,0,0,0,0.0,0.0,0.015525737435427178,0.730381749679261,1.0614503834814215,0.015525737435427178
2024-03-12,4357.795,4368.3877,0.001792568305947398,-0.03978507632566182,4,0.4605757907125,0,0,0,0,0.0,0.0,0.0037294153494060733,0.7331056465874408,1.0614503834814215,0.0037294153494060733
2024-03-13,4367.8139,4358.3464,0.0027673091498821006,-0.038140778547579725,4,0.7403433023942776,0,0,0,0,0.0,-0.0,-0.0022986283932627805,0.7314205091329337,1.0614503834814215,-0.0022986283932627805
2024-03-14,4356.811,4339.6052,0.002680059033371789,-0.036924630165328695,4,0.6339230637550686,0,0,0,0,0.0,-0.0,-0.0043000712380274475,0.7282753488387077,1.0614503834814215,-0.0043000712380274475
2024-03-15,4328.9965,4372.0249,0.005396456134984834,-0.04088847912980112,3,1.5057272220297495,1,0,0,0,0.0,0.0,0.007470656547282406,0.733716043841734,1.0614503834814215,0.007470656547282406
2024-03-18,4383.7057,4430.6624,0.0061792028412875595,-0.0459957332863377,4,1.8094298239751392,1,1,0,1,0.0003,-0.0003,0.013411977594180557,0.7435566269822301,1.061131948366377,0.013411977594180557
2024-03-19,4419.2962,4401.2993,0.005883632196855617,-0.044270458996225656,4,1.6176088201147598,1,1,1,0,0.0,-0.00662724833198769,-0.00662724833198769,0.7386288925663238,1.054099563431547,-0.00662724833198769
2024-03-20,4392.7287,4424.512,0.004358323115785147,-0.043465428827453925,4,0.8863704974202851,0,1,1,0,0.0,0.005274056231531432,0.005274056231531432,0.7425244628799523,1.0596589438027177,0.005274056231531432
2024-03-21,4434.0088,4420.6567,0.005787825304371462,-0.04457215975090381,4,1.384829662013245,1,0,1,1,0.0003,-0.0011713503319688342,-0.0008713503319688343,0.7418774639427269,1.0584177119471208,-0.0008713503319688343
2024-03-22,4409.6593,4370.8471,0.0031171469949697814,-0.04810953737382406,4,0.2111732217352292,0,1,0,1,0.0003,-0.0003,-0.011267466211524524,0.7335183846846607,1.0581001866335367,-0.011267466211524524
2024-03-25,4359.0279,4309.0524,0.00670547079894334,-0.0523983495385788,4,1.5521526539030872,1,0,1,1,0.0003,-0.01443792305843875,-0.01413792305843875,0.7231479582000386,1.042823417550802,-0.01413792305843875
2024-03-26,4305.1463,4313.9966,0.004168412300811418,-0.048410421127359424,4,0.48503951901464826,0,1,0,1,0.0003,-0.0003,0.0011473984396199732,0.7239776970388917,1.0425105705255369,0.0011473984396199732
2024-03-27,4306.9375,4221.5908,0.004866159173229987,-0.049079455100921744,4,0.77672128575777,0,0,1,1,0.0003,-0.021719998337504633,-0.02141999833750463,0.7084700959719282,1.0198672426668913,-0.02141999833750463
2024-03-28,4216.5576,4275.62,0.0044711177827310425,-0.04913330014096485,4,0.5574185435414223,0,0,0,0,0.0,0.0,0.012798303426281743,0.717537311228624,1.0198672426668913,0.012798303426281743
2024-03-29,4272.8086,4310.6697,0.004523285182769907,-0.04990977629087874,4,0.5403475772300244,0,0,0,0,0.0,0.0,0.008197571346377996,0.7234193745311088,1.0198672426668913,0.008197571346377996
2024-04-01,4327.1274,4392.6331,0.004896894241747323,-0.046822295584189946,4,0.6146181420546257,0,0,0,0,0.0,0.0,0.019014075701508704,0.7371745252823814,1.0198672426668913,0.019014075701508704
2024-04-02,4389.9193,4374.7777,0.0058492588457903505,-0.04418775237887297,4,1.0484846991062104,1,0,0,0,0.0,-0.0,-0.004064851216460608,0.7341780205165435,1.0198672426668913,-0.004064851216460608
2024-04-03,4368.6548,4353.7389,0.005346513921464734,-0.04552807323698024,4,0.7004253267262712,0,1,0,1,0.0003,-0.0003,-0.004809112929326509,0.73064727550565,1.0195612824940914,-0.004809112929326509
2024-04-08,4338.3521,4293.4209,0.003928956723979213,-0.047501975303466774,4,-0.22849013821657904,0,0,1,1,0.0003,-0.01415429888779044,-0.01385429888779044,0.720524669769245,1.0051301073672512,-0.01385429888779044
2024-04-09,4288.8437,4315.4672,0.0033558823361702003,-0.04479129575655807,4,-0.7709833387280283,0,0,0,0,0.0,0.0,0.005134903032684157,0.7242244940811668,1.0051301073672512,0.005134903032684157
2024-04-10,4308.5427,4258.492,0.003467980859347089,-0.04441993519700865,4,-0.7824564825332767,0,0,0,0,0.0,-0.0,-0.013202556608471028,0.714662879200819,1.0051301073672512,-0.013202556608471028
2024-04-11,4232.2035,4265.3795,0.0032370362360719974,-0.04540607559170266,4,-1.1192700367148556,-1,0,0,0,0.0,0.0,0.0016173565665966727,0.7158187439013973,1.0051301073672512,0.0016173565665966727
2024-04-12,4266.645,4235.3772,0.0010343203585228373,-0.044979981412481565,4,-2.536989107728698,-1,-1,0,1,0.0003,-0.0003,-0.0070339110505877045,0.7107837385284514,1.004828568335041,-0.0070339110505877045
2024-04-15,4225.8768,4249.4064,0.0005535610980504854,-0.04719071420580661,4,-2.4445210195628286,-1,-1,-1,0,0.0,-0.003312385022047115,0.003312385022047115,0.7131381279378678,1.001500189235563,0.003312385022047115
2024-04-16,4223.5264,4126.4473,0.0019447030180204912,-0.04966031508195173,4,-1.3814730552589694,-1,-1,-1,0,0.0,0.028935594392666242,-0.028935594392666242,0.6925030523219123,1.030479192495462,-0.028935594392666242
2024-04-17,4138.9775,4251.5115,0.0012633770515284156,-0.04403637101701003,4,-1.600130043401631,-1,-1,-1,0,0.0,-0.030307960070155238,0.030307960070155238,0.7134914071801455,0.9992474702761837,0.030307960070155238
2024-04-18,4237.9544,4253.3298,0.0015086599856770633,-0.039481823667166155,4,-1.3090088044269124,-1,-1,-1,0,0.0,-0.00042768318984931497,0.00042768318984931497,0.7137965554610983,0.9988201089306471,0.00042768318984931497
2024-04-19,4230.8918,4226.2189,0.0034714936388356497,-0.04386116671828793,3,-0.12085981370161515,0,-1,-1,0,0.0,0.0063740413452069156,-0.0063740413452069156,0.709246786704523,1.0051866296013952,-0.0063740413452069156
2024-04-22,4210.9515,4204.4026,0.0015876252835299101,-0.027171300518939012,4,-1.1252916469475742,-1,0,-1,1,0.0003,0.004862132041953482,-0.005162132041953482,0.7055855611412231,1.0100739797213234,-0.005162132041953482
2024-04-23,4198.5579,4183.6954,0.0008296131693122039,-0.02480291354560348,4,-1.429205524891181,-1,-1,0,1,0.0003,-0.0003,-0.0049251230127201895,0.7021104654566034,1.009770957527407,-0.0049251230127201895
2024-04-24,4188.7956,4226.6507,0.00021886169653666677,-0.023104239657572044,4,-1.6390633903670462,-1,-1,-1,0,0.0,-0.010267310569502808,0.010267310569502808,0.7093192516595445,0.9994033255024088,0.010267310569502808
2024-04-25,4211.8177,4234.6607,0.00029458523559106574,-0.024069531057533906,4,-1.4178745107771675,-1,-1,-1,0,0.0,-0.0018951175690955502,0.0018951175690955502,0.7106634950354622,0.9975093387016367,0.0018951175690955502
2024-04-26,4232.737,4305.3487,5.461972710569651e-05,-0.01993860915183572,4,-1.391466249856154,-1,-1,-1,0,0.0,-0.016692718734230283,0.016692718734230283,0.7225264008727742,0.9808581958759223,0.016692718734230283
2024-04-29,4306.8846,4380.7496,0.0017592329013647046,-0.015656529207730696,4,-0.3918490218276932,0,-1,-1,0,0.0,-0.01751330850390831,0.01751330850390831,0.7351802286334777,0.9636801236929603,0.01751330850390831
2024-04-30,4375.5703,4353.8816,0.0012919291475877509,-0.02057176660680541,4,-0.5796753476784466,0,0,-1,1,0.0003,0.005833196930497964,-0.006133196930497964,0.73067122351186,0.9693014596324679,-0.006133196930497964
2024-05-06,4406.7363,4428.171,-0.0013629901975805991,-0.019853885092218734,4,-1.8624363254112273,-1,0,0,0,0.0,0.0,0.017062797481677272,0.7431385186243322,0.9693014596324679,0.017062797481677272
2024-05-07,4427.5499,4435.5779,-0.0010311349751220746,-0.022322585489628323,4,-1.5912941100939568,-1,-1,0,1,0.0003,-0.0003,0.0016726770488311171,0.7443815493685375,0.9690106691945782,0.0016726770488311171
2024-05-08,4423.9711,4387.8698,-0.0013521336582498263,-0.024640516692592988,4,-1.6927470671940552,-1,-1,-1,0,0.0,0.010755779985286651,-0.010755779985286651,0.7363751451984227,0.9794331347558305,-0.010755779985286651
2024-05-09,4387.314,4441.6331,-0.0013730007620253257,-0.022281409952127625,4,-1.5551887018489332,-1,-1,-1,0,0.0,-0.012252710871229588,0.012252710871229588,0.7453977369452988,0.9674324237379652,0.012252710871229588
2024-05-10,4446.1709,4425.0561,-0.0015443802154386276,-0.0241925808575952,4,-1.506235199531799,-1,-1,-1,0,0.0,0.003732185803460464,-0.003732185803460464,0.74261577409354,0.9710430612956474,-0.003732185803460464
2024-05-13,4398.3122,4400.2339,-0.0022338911206757394,-0.021592464128938144,4,-1.7599936122622923,-1,-1,-1,0,0.0,0.005609465606548958,-0.005609465606548958,0.7384500964498815,0.9764900939504635,-0.005609465606548958
2024-05-14,4403.2961,4405.6563,-0.002145465265487264,-0.02057498891092731,4,-1.5606466036318187,-1,-1,-1,0,0.0,-0.00123229812851533,0.00123229812851533,0.7393600871217386,0.9752867670351746,0.00123229812851533
2024-05-15,4397.764,4366.6452,-0.0006453336960582498,-0.02108743669503673,4,-0.5235704100543181,0,-1,-1,0,0.0,0.008854776075019721,-0.008854776075019721,0.7328132191114686,0.9839227129662009,-0.008854776075019721
2024-05-16,4377.2807,4375.1493,-0.0025304426786297296,-0.022570064614881983,4,-1.5509940423340607,-1,0,-1,1,0.0003,-0.002247513390829103,0.0019475133908291031,0.7342403826686648,0.9817113334932686,0.0019475133908291031
2024-05-17,4373.0201,4424.8129,-0.00244849697395468,-0.01766681866484764,3,-1.3503823742313055,-1,-1,0,1,0.0003,-0.0003,0.011351292629030896,0.7425749601123884,0.9814168200932206,0.011351292629030896
2024-05-20,4427.5608,4444.135,-0.006356075213812909,-0.014063399869505177,4,-2.758763408634818,-1,-1,-1,0,0.0,-0.004366760908693035,0.004366760908693035,0.7458176074199815,0.9771312074881037,0.004366760908693035
2024-05-21,4433.7896,4414.5572,-0.006649825293031762,-0.012442836610501622,4,-2.3437719571656994,-1,-1,-1,0,0.0,0.006655468386986496,-0.006655468386986496,0.7408538419113398,0.9836344733494786,-0.006655468386986496
2024-05-22,4411.7943,4420.6742,-0.007956259501310256,-0.013117567442953771,4,-2.431465516815541,-1,-1,-1,0,0.0,-0.00138564293605703,0.00138564293605703,0.7418804008040351,0.9822715071898197,0.00138564293605703
2024-05-23,4405.5445,4348.2497,-0.006306235106979552,-0.013195819610519705,4,-1.5992172716171464,-1,-1,-1,0,0.0,0.016383134500162932,-0.016383134500162932,0.7297260744146278,0.9983641934077881,-0.016383134500162932
2024-05-24,4336.7725,4302.1328,-0.006299832434243464,-0.013287259816930547,4,-1.4254665465980216,-1,-1,-1,0,0.0,0.010605853661071918,-0.010605853661071918,0.7219867064567178,1.0089526979435253,-0.010605853661071918
2024-05-27,4308.6926,4343.2596,-0.00834116186254058,-0.012699974883784965,4,-1.8555658074835222,-1,-1,-1,0,0.0,-0.009559630516287276,0.009559630516287276,0.7288886326081152,0.9993074829427739,0.009559630516287276
2024-05-28,4336.6521,4305.3863,-0.006694324557222953,-0.013869424153066977,4,-1.1799321419652746,-1,-1,-1,0,0.0,0.008720017564688098,-0.008720017564688098,0.7225327109290709,1.0080214617465593,-0.008720017564688098
2024-05-29,4300.7704,4311.2253,-0.00790044033516689,-0.014006526941145476,4,-1.4090302598301643,-1,-1,-1,0,0.0,-0.001356208152564653,0.001356208152564653,0.7235126156821275,1.0066543748221783,0.001356208152564653
2024-05-30,4300.8757,4288.4759,-0.005683189275217461,-0.01282805021906951,4,-0.621360404489809,0,-1,-1,0,0.0,0.005276782913664846,-0.005276782913664846,0.7196947966738751,1.011966271427206,-0.005276782913664846
2024-05-31,4291.8767,4288.1103,-0.0056022783056745885,-0.013896896563267985,4,-0.5165156253313151,0,0,-1,1,0.0003,-0.00021474826756043812,-8.525173243956186e-05,0.719633441445631,1.0117489534235875,-8.525173243956186e-05
2024-06-03,4284.2986,4264.5349,-0.00821474720134025,-0.014307268595190754,4,-1.3412570614185138,-1,0,0,0,0.0,-0.0,-0.005497852982000118,0.7156770025836321,1.0117489534235875,-0.005497852982000118
2024-06-04,4254.0087,4285.9094,-0.008747807305186187,-0.010770351269309343,4,-1.3859288655835438,-1,-1,0,1,0.0003,-0.0003,0.005012152673436798,0.7192640849854489,1.0114454287375605,0.005012152673436798
2024-06-05,4275.3953,4240.0893,-0.0064823695231619564,-0.014121333169506303,4,-0.4849563313153043,0,-1,-1,0,0.0,0.010690869946994197,-0.010690869946994197,0.7115745261953257,1.0222586602746757,-0.010690869946994197
2024-06-06,4246.5781,4190.2044,-0.0058059753440347795,-0.013385104338772791,4,-0.1519473462131217,0,0,-1,1,0.0003,0.01146505881609613,-0.01176505881609613,0.703202810042602,1.0339789159399884,-0.01176505881609613
2024-06-07,4203.0247,4192.8244,-0.007853669169244692,-0.013438370780447946,4,-0.8926455391772438,0,0,0,0,0.0,0.0,0.000625267827030207,0.7036425001355988,1.0339789159399884,0.000625267827030207
2024-06-11,4172.7313,4184.7219,-0.005550596235914224,-0.01215983139165052,4,0.16204781885219213,0,0,0,0,0.0,-0.0,-0.0019324682426482553,0.7022827333499091,1.0339789159399884,-0.0019324682426482553
2024-06-12,4179.2075,4201.1796,-0.007282334658954646,-0.0137679363574027,4,-0.5402220016423254,0,0,0,0,0.0,0.0,0.003932806144179013,0.7050446751985785,1.0339789159399884,0.003932806144179013
2024-06-13,4203.1784,4176.7292,-0.005990461085449768,-0.016359951746153872,4,0.27227611507504657,0,0,0,0,0.0,-0.0,-0.005819889252056898,0.7009413932711703,1.0339789159399884,-0.005819889252056898
2024-06-14,4164.4476,4188.7824,-0.005856750973036871,-0.01671711315744001,4,0.54140918082925,0,0,0,0,0.0,0.0,0.0028857987728772017,0.7029641690837312,1.0339789159399884,0.0028857987728772017
2024-06-17,4167.8155,4182.1522,-0.006230978773276172,-0.01909975543711832,4,0.5594977645922122,0,0,0,0,0.0,-0.0,-0.0015828466047793643,0.7018514846354155,1.0339789159399884,-0.0015828466047793643
2024-06-18,4180.5794,4207.6451,-0.006228413529133619,-0.017769384534350445,4,0.5539303124136898,0,0,0,0,0.0,0.0,0.006095641378140115,0.7061297195864682,1.0339789159399884,0.006095641378140115
2024-06-19,4207.9113,4177.5662,-0.004376193540652782,-0.017817132893012875,4,2.02637747521227,1,0,0,0,0.0,-0.0,-0.007148630477413542,0.7010818591520249,1.0339789159399884,-0.007148630477413542
2024-06-20,4171.6731,4124.0034,-0.0036589371475267696,-0.016483450665788248,4,2.206537264833376,1,1,0,1,0.0003,-0.0003,-0.012821532307495387,0.6920929154447083,1.0336687222652063,-0.012821532307495387
2024-06-21,4112.7778,4119.172,-0.009474423551814133,-0.004267699859919163,3,-2.0050150120031907,-1,1,1,0,0.0,-0.0011715315268653326,-0.0011715315268653326,0.6912821067747447,1.0324577467687381,-0.0011715315268653326
2024-06-24,4093.125,4045.2449,-0.00859255998356835,-0.005581352563531558,4,-1.2530285984989051,-1,-1,1,2,0.0006,-0.018547077713676318,-0.017947077713676318,0.6788756130823844,1.0133086727033311,-0.017947077713676318
2024-06-25,4043.553,4022.6456,-0.009370902375454949,-0.008356063009514495,4,-1.6622148959738792,-1,-1,-1,0,0.0,0.005586633333373836,-0.005586633333373836,0.6750829839531238,1.0189696567112523,-0.005586633333373836
2024-06-26,4015.0214,4081.9365,-0.010071664991266405,-0.009352096053333963,4,-1.8204869349324129,-1,-1,-1,0,0.0,-0.014739280039981706,0.014739280039981706,0.6850332211038354,1.003950777588741,0.014739280039981706
2024-06-27,4065.4218,4024.8782,-0.007911890953596616,-0.006903709511866432,4,-0.5610259388618943,0,-1,-1,0,0.0,0.013978242924650996,-0.013978242924650996,0.6754576603277898,1.0179842454422687,-0.013978242924650996
2024-06-28,4013.8068,4039.9675,-0.008660335501180292,-0.007727484990215437,4,-0.9037458766812889,0,0,-1,1,0.0003,-0.004049007858175668,0.003749007858175668,0.6779899564042235,1.013862419232974,0.003749007858175668
2024-07-01,4037.2515,4070.4368,-0.009516965076648799,-0.010899122170196595,4,-1.2565065153979706,-1,0,0,0,0.0,0.0,0.007541966612355067,0.6831033340189363,1.013862419232974,0.007541966612355067
2024-07-02,4066.5012,4055.6677,-0.008802076237016308,-0.01105313220525969,4,-0.8265909815374728,0,-1,0,1,0.0003,-0.0003,-0.003628382094029825,0.6806247741134099,1.013558260507204,-0.003628382094029825
2024-07-03,4053.3275,4032.8559,-0.00807873106187439,-0.011233279469854498,4,-0.44616296212179163,0,0,-1,1,0.0003,0.0053246718635256655,-0.005624671863525665,0.6767964830968357,1.0189551256589706,-0.005624671863525665
2024-07-04,4036.6788,3979.9186,-0.00876792204625238,-0.012433494380638628,4,-0.763572673522859,0,0,0,0,0.0,-0.0,-0.013126504222479185,0.667912511203706,1.0189551256589706,-0.013126504222479185
2024-07-05,3974.957,3989.4446,-0.008828911386837767,-0.013172837461710402,4,-0.7186405773732016,0,0,0,0,0.0,0.0,0.0023935162895039053,0.6695111706792355,1.0189551256589706,0.0023935162895039053
2024-07-08,3978.8573,3928.1498,-0.0075888005106722785,-0.016848465194740477,4,-0.02642954038112716,0,0,0,0,0.0,-0.0,-0.015364243935108046,0.65922463773564,1.0189551256589706,-0.015364243935108046
2024-07-09,3922.6005,3989.0741,-0.007282276206996503,-0.012526912271702885,4,0.20216559170771145,0,0,0,0,0.0,0.0,0.015509668190352599,0.6694489931298252,1.0189551256589706,0.015509668190352599
2024-07-10,3972.6081,3969.7877,-0.0060994096829276555,-0.010532531599233286,4,0.8428879660517261,0,0,0,0,0.0,-0.0,-0.0048348061521343855,0.6662123370193009,1.0189551256589706,-0.0048348061521343855
2024-07-11,4009.0579,4041.7877,-0.004633411739466409,-0.00926979814697876,4,1.5685961611529409,1,0,0,0,0.0,0.0,0.01813699004609237,0.678295423544404,1.0189551256589706,0.01813699004609237
2024-07-12,4032.6945,4036.8368,-0.004516031122856039,-0.007654385199012655,4,1.5277664720598838,1,1,0,1,0.0003,-0.0003,-0.001224928266271852,0.6774645603072216,1.018649439121273,-0.001224928266271852
2024-07-15,4025.7946,4016.2647,-0.005761747453078855,-0.013866927673015577,4,0.8555733720392613,0,1,1,0,0.0,-0.005096094050668576,-0.005096094050668576,0.6740121371919011,1.0134583057748503,-0.005096094050668576
2024-07-16,4007.0304,4033.0537,-0.005355048472895387,-0.02029775333618957,4,1.0248308130945931,1,0,1,1,0.0003,0.003880252362350423,0.004180252362350423,0.6768296780206504,1.0173907797599768,0.004180252362350423
2024-07-17,4028.758,4013.7165,-0.004522624921069224,-0.019359942986568377,4,1.4606113783099306,1,1,0,1,0.0003,-0.0003,-0.004794679525343293,0.6735844966213002,1.0170855625260489,-0.004794679525343293
2024-07-18,3988.9807,4028.9226,-0.003909980848943048,-0.02059031411385966,4,1.8022506342184421,1,1,1,0,0.0,0.0037885336445659945,0.0037885336445659945,0.676136394149208,1.0209388253990812,0.0037885336445659945
2024-07-19,4007.8599,4042.7301,-0.007815405855584122,-0.012321711488967976,3,-0.27290029047253733,0,1,1,0,0.0,0.003427094876431891,0.003427094876431891,0.6784535777213659,1.0244376796167567,0.003427094876431891
2024-07-22,4042.2265,4032.8593,-0.0068979427554592965,-0.008019930008828474,4,0.17380101385179655,0,0,1,1,0.0003,-0.002741617361495396,-0.002441617361495396,0.6767970536870328,1.0216290634885494,-0.002441617361495396
2024-07-23,4029.3443,3939.5051,-0.0034066315785800986,-0.007753976309246248,4,1.7955228360375575,1,0,0,0,0.0,-0.0,-0.023148390026897392,0.6611302915192303,1.0216290634885494,-0.023148390026897392
2024-07-24,3928.8888,3899.9454,-0.00482293728557974,-0.008388732897948139,4,0.9832273715275205,0,1,0,1,0.0003,-0.0003,-0.010041794336044796,0.6544913571024649,1.021322574769503,-0.010041794336044796
